  0.1000000E-05  0.0000000E+00 -0.1383591E-03  0.0000000E+00 -0.4132220E-06
  0.1010000E-03  0.1109825E-02  0.2899164E-02 -0.4196451E-04  0.5526528E-04
  0.2010000E-03 -0.4076377E-02  0.1740131E-02 -0.2320905E-04  0.4595093E-04
  0.3010000E-03 -0.3484078E-02  0.3242162E-02  0.1389136E-04  0.2069442E-03
  0.4010000E-03  0.2405706E-02 -0.3939712E-03  0.2349507E-04  0.1824049E-03
  0.5010000E-03 -0.5343508E-02 -0.1043234E-02  0.1715410E-04  0.1243899E-03
  0.6010000E-03 -0.1472127E-03  0.3356794E-02 -0.5985037E-04  0.1590961E-03
  0.7010000E-03 -0.4255966E-02  0.2332936E-02  0.6130927E-04  0.1165946E-03
  0.8010000E-03 -0.5163840E-02 -0.2417088E-02  0.3929420E-05  0.1317901E-03
  0.9010000E-03 -0.5844912E-02 -0.4177880E-02 -0.4030667E-04  0.1607433E-03
  0.1001000E-02 -0.4008070E-02 -0.7955651E-02 -0.2485432E-04  0.9107769E-04
  0.1101000E-02 -0.2990662E-02 -0.5990504E-02  0.3020024E-04  0.1340035E-03
  0.1201000E-02 -0.3739209E-02 -0.1614130E-02 -0.6606098E-04  0.1269641E-03
  0.1301000E-02 -0.3740695E-02 -0.4055111E-02 -0.7092018E-04  0.1459791E-03
  0.1401000E-02 -0.6562120E-02 -0.2762800E-02 -0.2673716E-04  0.1722249E-03
  0.1501000E-02  0.1424085E-04  0.1957925E-02  0.1937038E-03 -0.6673047E-05
  0.1601000E-02 -0.2684826E-02  0.3271171E-03  0.2439811E-03 -0.1834578E-05
  0.1701000E-02 -0.2876414E-02  0.1749302E-02  0.1912348E-03 -0.9692124E-05
  0.1801000E-02 -0.5949158E-03 -0.2233029E-02  0.1280670E-03  0.1037342E-03
  0.1901000E-02 -0.3162440E-02 -0.2540084E-04  0.6995607E-04 -0.5613886E-05
  0.2001000E-02 -0.1836340E-02 -0.7159543E-03  0.1251007E-03  0.2184340E-04
  0.2101000E-02 -0.3798481E-03  0.1635500E-02  0.1932293E-03  0.4600947E-04
  0.2201000E-02  0.1415151E-02  0.1876721E-02  0.1323500E-03  0.1176081E-03
  0.2301000E-02 -0.3785448E-02  0.1457170E-02  0.2934535E-03  0.1169678E-03
  0.2401000E-02 -0.4359564E-02  0.1183893E-02  0.2038248E-03  0.1518202E-03
  0.2501000E-02 -0.5387477E-02 -0.5433856E-04  0.1478859E-03  0.1398589E-03
  0.2601000E-02  0.1182902E-02  0.3899256E-03  0.1416207E-03  0.1033948E-03
  0.2701000E-02 -0.7110991E-03  0.2096843E-02  0.2240403E-03  0.1055149E-03
  0.2801000E-02 -0.2261338E-02  0.1647874E-03  0.2934175E-03  0.7674392E-04
  0.2901000E-02  0.3251535E-02  0.1004442E-02  0.4264715E-03  0.1774247E-03
  0.3001000E-02 -0.5078748E-03 -0.4278049E-02  0.4488650E-03  0.1505012E-03
  0.3101000E-02 -0.1980144E-03 -0.6117369E-02  0.4172974E-03  0.6604263E-04
  0.3201000E-02  0.1019243E-02 -0.5548037E-02  0.3317721E-03  0.8549006E-04
  0.3301000E-02 -0.4365521E-04 -0.6787646E-02  0.3188127E-03  0.1016824E-03
  0.3401000E-02  0.4439927E-03 -0.5024651E-02  0.3337909E-03  0.1117604E-03
  0.3501000E-02 -0.1675873E-02 -0.2700950E-02  0.2546490E-03  0.1487648E-03
  0.3601000E-02 -0.3400086E-02 -0.4981946E-02  0.3071895E-03  0.1782761E-03
