  150099  0.1335566E+03  0.1052836E+03  0.9036042E+02
  150119  0.1336961E+03  0.1060561E+03  0.8472430E+02
  150139  0.1350214E+03  0.1068177E+03  0.8189243E+02
  150159  0.1295167E+03  0.1072181E+03  0.8106975E+02
  150179  0.1312434E+03  0.1072061E+03  0.8529186E+02
  150199  0.1411123E+03  0.1070593E+03  0.8352703E+02
  150219  0.1383698E+03  0.1069166E+03  0.8580328E+02
  150239  0.1438144E+03  0.1067865E+03  0.8501632E+02
  150259  0.1365718E+03  0.1065188E+03  0.7911933E+02
  150279  0.1339863E+03  0.1061414E+03  0.8581380E+02
  150299  0.1295763E+03  0.1060066E+03  0.8223710E+02
  150319  0.1361161E+03  0.1058772E+03  0.7896281E+02
  150339  0.1394029E+03  0.1058073E+03  0.8060742E+02
  150359  0.1421727E+03  0.1055331E+03  0.8240566E+02
  150379  0.1414229E+03  0.1049464E+03  0.8452703E+02
  150399  0.1303678E+03  0.1042502E+03  0.8776043E+02
  150419  0.1249108E+03  0.1035991E+03  0.8370717E+02
  150439  0.1292290E+03  0.1031471E+03  0.8299366E+02
  150459  0.1459748E+03  0.1028268E+03  0.7976263E+02
  150479  0.1416808E+03  0.1024043E+03  0.7883258E+02
  150499  0.1342881E+03  0.1019199E+03  0.7974165E+02
  150519  0.1319111E+03  0.1017559E+03  0.8066705E+02
  150539  0.1288904E+03  0.1021717E+03  0.7980390E+02
  150559  0.1360141E+03  0.1029012E+03  0.7779412E+02
  150579  0.1347629E+03  0.1037134E+03  0.7980743E+02
  150599  0.1371086E+03  0.1043421E+03  0.8373142E+02
  150619  0.1424721E+03  0.1046899E+03  0.9278900E+02
  150639  0.1383854E+03  0.1049027E+03  0.8095949E+02
  150659  0.1336773E+03  0.1048004E+03  0.7746271E+02
  150679  0.1371899E+03  0.1045389E+03  0.8107549E+02
  150699  0.1419675E+03  0.1041305E+03  0.8081538E+02
  150719  0.1484967E+03  0.1037335E+03  0.8384296E+02
  150739  0.1354629E+03  0.1035679E+03  0.8803739E+02
  150759  0.1380004E+03  0.1039373E+03  0.8647892E+02
  150779  0.1383032E+03  0.1048926E+03  0.8234008E+02
  150799  0.1253469E+03  0.1059443E+03  0.7929133E+02
  150819  0.1244428E+03  0.1067438E+03  0.7908566E+02
  150839  0.1386931E+03  0.1071909E+03  0.8231721E+02
  150859  0.1342534E+03  0.1071904E+03  0.8823447E+02
  150879  0.1268063E+03  0.1070757E+03  0.8943067E+02
  150899  0.1381924E+03  0.1068697E+03  0.8682177E+02
  150919  0.1270346E+03  0.1068132E+03  0.7964510E+02
  150939  0.1323367E+03  0.1070548E+03  0.8679625E+02
  150959  0.1342767E+03  0.1073377E+03  0.8367410E+02
  150979  0.1321938E+03  0.1073427E+03  0.7986261E+02
  150999  0.1365547E+03  0.1070732E+03  0.7763028E+02
  151019  0.1268446E+03  0.1064341E+03  0.8335611E+02
  151039  0.1229660E+03  0.1055042E+03  0.8449933E+02
  151059  0.1320376E+03  0.1043618E+03  0.8351608E+02
  151079  0.1317863E+03  0.1031612E+03  0.7822258E+02
  151099  0.1300400E+03  0.1023101E+03  0.7767002E+02
  151119  0.1208593E+03  0.1020970E+03  0.7885167E+02
  151139  0.1120111E+03  0.1025560E+03  0.7768217E+02
  151159  0.1309612E+03  0.1032890E+03  0.8238210E+02
  151179  0.1360332E+03  0.1039492E+03  0.8114846E+02
  151199  0.1335964E+03  0.1043136E+03  0.8474210E+02
  151219  0.1251326E+03  0.1044403E+03  0.8722677E+02
  151239  0.1233100E+03  0.1044504E+03  0.8326542E+02
  151259  0.1211639E+03  0.1044588E+03  0.7945139E+02
  151279  0.1230818E+03  0.1045162E+03  0.8192986E+02
  151299  0.1292422E+03  0.1048782E+03  0.8492663E+02
  151319  0.1453455E+03  0.1055391E+03  0.8309407E+02
  151339  0.1407085E+03  0.1061949E+03  0.7879610E+02
  151359  0.1281307E+03  0.1062557E+03  0.8203424E+02
  151379  0.1253787E+03  0.1055601E+03  0.8279290E+02
  151399  0.1273364E+03  0.1041405E+03  0.8336091E+02
  151419  0.1399457E+03  0.1026764E+03  0.8465733E+02
  151439  0.1450837E+03  0.1017132E+03  0.8388822E+02
  151459  0.1402260E+03  0.1016076E+03  0.7531101E+02
  151479  0.1440031E+03  0.1020023E+03  0.6964773E+02
  151499  0.1443149E+03  0.1025002E+03  0.7653236E+02
  151519  0.1349280E+03  0.1027998E+03  0.7630213E+02
  151539  0.1297307E+03  0.1031162E+03  0.7780230E+02
  151559  0.1344024E+03  0.1034971E+03  0.8058104E+02
  151579  0.1323809E+03  0.1039613E+03  0.7363761E+02
  151599  0.1267480E+03  0.1044854E+03  0.6944491E+02
  151619  0.1206570E+03  0.1047607E+03  0.7375359E+02
  151639  0.1325271E+03  0.1045757E+03  0.7202715E+02
  151659  0.1338847E+03  0.1044090E+03  0.7450694E+02
  151679  0.1415575E+03  0.1043352E+03  0.7547275E+02
  151699  0.1377039E+03  0.1044848E+03  0.8014624E+02
  151719  0.1333996E+03  0.1046462E+03  0.7348895E+02
  151739  0.1312015E+03  0.1047563E+03  0.7441100E+02
  151759  0.1367072E+03  0.1050977E+03  0.8674279E+02
  151779  0.1217365E+03  0.1054428E+03  0.8695952E+02
  151799  0.1243646E+03  0.1055622E+03  0.8254186E+02
  151819  0.1390090E+03  0.1053864E+03  0.7861666E+02
  151839  0.1311872E+03  0.1052934E+03  0.8464061E+02
  151859  0.1232060E+03  0.1052827E+03  0.7997050E+02
  151879  0.1269160E+03  0.1052596E+03  0.8066975E+02
  151899  0.1244263E+03  0.1051901E+03  0.7862841E+02
  151919  0.1232546E+03  0.1050106E+03  0.8418143E+02
  151939  0.1337740E+03  0.1048279E+03  0.8077260E+02
  151959  0.1368206E+03  0.1046174E+03  0.7354735E+02
  151979  0.1264877E+03  0.1044478E+03  0.7729190E+02
  151999  0.1177487E+03  0.1042805E+03  0.8130683E+02
  152019  0.1226203E+03  0.1042186E+03  0.8090091E+02
  152039  0.1251238E+03  0.1038890E+03  0.8037150E+02
  152059  0.1318637E+03  0.1035897E+03  0.8085791E+02
  152079  0.1362443E+03  0.1033408E+03  0.8046074E+02
  152099  0.1386380E+03  0.1034907E+03  0.8107174E+02
  152119  0.1264306E+03  0.1039137E+03  0.8229956E+02
  152139  0.1399648E+03  0.1042959E+03  0.8366447E+02
  152159  0.1318235E+03  0.1044325E+03  0.8317084E+02
  152179  0.1244095E+03  0.1043651E+03  0.8485028E+02
  152199  0.1304282E+03  0.1042474E+03  0.8440363E+02
  152219  0.1363638E+03  0.1042310E+03  0.7732564E+02
  152239  0.1315657E+03  0.1043916E+03  0.7643434E+02
  152259  0.1260229E+03  0.1047224E+03  0.7730195E+02
  152279  0.1356473E+03  0.1049560E+03  0.7541259E+02
  152299  0.1262754E+03  0.1052104E+03  0.7324306E+02
  152319  0.1243809E+03  0.1054011E+03  0.7661579E+02
  152339  0.1379732E+03  0.1054560E+03  0.7083071E+02
  152359  0.1386415E+03  0.1055428E+03  0.7622633E+02
  152379  0.1355465E+03  0.1056910E+03  0.8277895E+02
  152399  0.1364207E+03  0.1058099E+03  0.7526718E+02
  152419  0.1391042E+03  0.1059188E+03  0.7372764E+02
  152439  0.1335904E+03  0.1056683E+03  0.7239840E+02
  152459  0.1327692E+03  0.1050141E+03  0.7437143E+02
  152479  0.1326594E+03  0.1041024E+03  0.7139761E+02
  152499  0.1263036E+03  0.1029505E+03  0.7549525E+02
  152519  0.1305424E+03  0.1017654E+03  0.8368179E+02
  152539  0.1325764E+03  0.1009920E+03  0.8234663E+02
  152559  0.1265683E+03  0.1010294E+03  0.7155068E+02
  152579  0.1260604E+03  0.1018506E+03  0.7771463E+02
  152599  0.1197466E+03  0.1030934E+03  0.7236661E+02
  152619  0.1296717E+03  0.1043476E+03  0.7325163E+02
  152639  0.1294239E+03  0.1054435E+03  0.8083787E+02
  152659  0.1265494E+03  0.1062758E+03  0.7642077E+02
  152679  0.1256015E+03  0.1066388E+03  0.7079754E+02
  152699  0.1302185E+03  0.1064934E+03  0.7828842E+02
  152719  0.1359910E+03  0.1058832E+03  0.8687383E+02
  152739  0.1369038E+03  0.1054744E+03  0.7506498E+02
  152759  0.1343701E+03  0.1056120E+03  0.7405467E+02
  152779  0.1301854E+03  0.1059946E+03  0.7680809E+02
  152799  0.1352492E+03  0.1060285E+03  0.7196438E+02
  152819  0.1377391E+03  0.1051973E+03  0.7682565E+02
  152839  0.1312083E+03  0.1036463E+03  0.7565034E+02
  152859  0.1364564E+03  0.1024744E+03  0.7650289E+02
  152879  0.1342719E+03  0.1020038E+03  0.8344439E+02
