  0.1000000E-05 -0.2988739E-06
  0.1010000E-03 -0.3400226E-06
  0.2010000E-03  0.4274772E-06
  0.3010000E-03  0.3380167E-06
  0.4010000E-03 -0.5244600E-06
  0.5010000E-03 -0.8566573E-07
  0.6010000E-03  0.5695020E-06
  0.7010000E-03 -0.6119241E-06
  0.8010000E-03  0.3462318E-06
  0.9010000E-03 -0.2453938E-06
  0.1001000E-02  0.7893434E-07
  0.1101000E-02 -0.1285784E-05
  0.1201000E-02  0.1175634E-05
  0.1301000E-02  0.3690638E-06
  0.1401000E-02 -0.1674573E-06
  0.1501000E-02 -0.5081019E-06
  0.1601000E-02 -0.4740938E-06
  0.1701000E-02 -0.6791115E-06
  0.1801000E-02 -0.3810560E-06
  0.1901000E-02 -0.4766099E-06
  0.2001000E-02  0.9371177E-06
  0.2101000E-02 -0.7801293E-06
  0.2201000E-02 -0.1688599E-07
  0.2301000E-02  0.9949533E-06
  0.2401000E-02 -0.7478621E-06
  0.2501000E-02  0.7547558E-06
  0.2601000E-02 -0.7035290E-06
  0.2701000E-02  0.3628358E-06
  0.2801000E-02 -0.7831482E-06
  0.2901000E-02 -0.2275398E-06
  0.3001000E-02 -0.5318736E-06
  0.3101000E-02  0.8904892E-06
  0.3201000E-02 -0.4212550E-06
  0.3301000E-02  0.4531419E-06
  0.3401000E-02 -0.5299824E-06
  0.3501000E-02  0.6351518E-07
  0.3601000E-02  0.1059154E-06
  0.3701000E-02  0.6941829E-06
  0.3801000E-02 -0.9076067E-06
  0.3901000E-02  0.5285917E-06
  0.4001000E-02 -0.6621655E-06
  0.4101000E-02 -0.1040517E-05
  0.4201000E-02 -0.5190648E-06
  0.4301000E-02  0.8562799E-06
  0.4401000E-02  0.3574946E-06
  0.4501000E-02 -0.4032529E-06
  0.4601000E-02 -0.3443457E-06
  0.4701000E-02 -0.3369692E-06
  0.4801000E-02  0.8060584E-06
  0.4901000E-02 -0.3134644E-06
  0.5001000E-02  0.3023749E-06
  0.5101000E-02 -0.8579415E-06
  0.5201000E-02  0.6489993E-06
  0.5301000E-02 -0.2951544E-07
  0.5401000E-02 -0.1776462E-06
  0.5501000E-02  0.3822263E-07
  0.5601000E-02 -0.1006032E-06
  0.5701000E-02  0.4210301E-06
  0.5801000E-02  0.7015562E-07
  0.5901000E-02 -0.1860020E-06
  0.6001000E-02 -0.8618539E-06
  0.6101000E-02 -0.4745436E-06
  0.6201000E-02 -0.3085308E-06
  0.6301000E-02  0.9527133E-06
  0.6401000E-02 -0.1114838E-05
  0.6501000E-02 -0.3766277E-06
  0.6601000E-02  0.3731270E-06
  0.6701000E-02  0.8483352E-07
  0.6801000E-02 -0.6981573E-06
  0.6901000E-02 -0.5411898E-06
  0.7001000E-02  0.1972903E-05
  0.7101000E-02 -0.2666861E-06
  0.7201000E-02  0.1968537E-06
  0.7301000E-02 -0.5464902E-06
  0.7401000E-02 -0.6661379E-06
  0.7501000E-02  0.4102706E-06
  0.7601000E-02  0.4547042E-06
  0.7701000E-02 -0.2225024E-06
  0.7801000E-02 -0.6635280E-07
  0.7901000E-02  0.2178265E-06
  0.8001000E-02 -0.6754180E-07
  0.8101000E-02 -0.3688315E-06
  0.8201000E-02  0.2308174E-06
