6.6 -3.772997e-16 -4.929486e-16
6.65 -3.790156e-16 -4.909158e-16
6.7 -3.806751e-16 -4.886973e-16
6.75 -3.82296e-16 -4.862942e-16
6.8 -3.838541e-16 -4.837028e-16
6.85 -3.853335e-16 -4.809307e-16
6.9 -3.867417e-16 -4.7797e-16
6.95 -3.880449e-16 -4.748147e-16
7.0 -3.892425e-16 -4.71474e-16
7.05 -3.903411e-16 -4.67944e-16
7.1 -3.913096e-16 -4.6423e-16
7.15 -3.92141e-16 -4.603262e-16
7.2 -3.928286e-16 -4.562336e-16
7.25 -3.93347e-16 -4.519587e-16
7.3 -3.936936e-16 -4.474951e-16
7.35 -3.938597e-16 -4.428498e-16
7.4 -3.938418e-16 -4.380237e-16
7.45 -3.936187e-16 -4.330277e-16
7.5 -3.931942e-16 -4.278456e-16
7.55 -3.92564e-16 -4.225085e-16
7.6 -3.916828e-16 -4.170027e-16
7.65 -3.905733e-16 -4.11346e-16
7.7 -3.892316e-16 -4.055363e-16
7.75 -3.876259e-16 -3.995728e-16
7.8 -3.857754e-16 -3.934711e-16
7.85 -3.836733e-16 -3.872263e-16
7.9 -3.812968e-16 -3.808562e-16
7.95 -3.786619e-16 -3.743739e-16
8.0 -3.757554e-16 -3.677643e-16
8.05 -3.725761e-16 -3.610464e-16
8.1 -3.691265e-16 -3.542262e-16
8.15 -3.654131e-16 -3.47325e-16
8.2 -3.614323e-16 -3.40337e-16
8.25 -3.571808e-16 -3.332747e-16
8.3 -3.526527e-16 -3.2614e-16
8.35 -3.478637e-16 -3.189468e-16
8.4 -3.428038e-16 -3.116994e-16
8.45 -3.374762e-16 -3.044166e-16
8.5 -3.319131e-16 -2.971009e-16
8.55 -3.260769e-16 -2.897589e-16
8.6 -3.199966e-16 -2.823986e-16
8.65 -3.136937e-16 -2.750355e-16
8.7 -3.071609e-16 -2.676725e-16
8.75 -3.003952e-16 -2.603131e-16
8.8 -2.934253e-16 -2.529667e-16
8.85 -2.862485e-16 -2.456358e-16
8.9 -2.78861e-16 -2.383365e-16
8.95 -2.712913e-16 -2.310801e-16
9.0 -2.635371e-16 -2.238581e-16
9.05 -2.556241e-16 -2.166714e-16
9.1 -2.475324e-16 -2.095343e-16
9.15 -2.392892e-16 -2.0245e-16
9.2 -2.309059e-16 -1.954235e-16
9.25 -2.22391e-16 -1.884457e-16
9.3 -2.137512e-16 -1.815198e-16
9.35 -2.050149e-16 -1.74651e-16
9.4 -1.961796e-16 -1.6784e-16
9.45 -1.87262e-16 -1.610842e-16
9.5 -1.782632e-16 -1.543887e-16
9.55 -1.692077e-16 -1.477416e-16
9.6 -1.600973e-16 -1.411612e-16
9.65 -1.509575e-16 -1.346296e-16
9.7 -1.417894e-16 -1.281499e-16
9.75 -1.325945e-16 -1.217219e-16
9.8 -1.234001e-16 -1.153415e-16
9.85 -1.142061e-16 -1.090092e-16
9.9 -1.05036e-16 -1.027147e-16
9.95 -9.589699e-17 -9.644568000000001e-17
10.0 -8.679537000000001e-17 -9.021796000000001e-17
