2.9400000E+00 9.9988099E+01
4.9000000E+00 9.9970992E+01
6.8600000E+00 9.9961901E+01
8.8200000E+00 9.9919008E+01
1.0780000E+01 9.9914050E+01
1.2863330E+01 1.1047950E+02
1.7030000E+01 1.1039678E+02
2.1196670E+01 1.1043438E+02
2.5363330E+01 1.1049281E+02
2.9530000E+01 1.1047818E+02
3.3696670E+01 1.1048017E+02
3.7863330E+01 1.1054157E+02
4.2030000E+01 1.1054620E+02
4.6196670E+01 1.1054653E+02
5.0363330E+01 1.1057116E+02
5.4530000E+01 1.1067050E+02
5.8696670E+01 1.1069983E+02
6.2863330E+01 1.1083612E+02
6.7030000E+01 1.1079322E+02
7.1196670E+01 1.1067116E+02
8.4060000E+01 1.1997512E+02
8.2100000E+01 1.2001066E+02
8.0140000E+01 1.2004909E+02
7.8180000E+01 1.1996777E+02
7.6220000E+01 1.1984066E+02
