  0.1000000E-05  0.4994272E-03  0.5335254E-03  0.3513394E-05  0.7989062E-06
  0.1010000E-03 -0.2222026E-02  0.2084371E-02  0.7124487E-04 -0.2848533E-03
  0.2010000E-03  0.1474783E-02  0.1962473E-03  0.4617616E-03 -0.8446709E-04
  0.3010000E-03  0.9263483E-03  0.4143512E-02  0.4818105E-03  0.1336414E-03
  0.4010000E-03  0.8337660E-03  0.3668881E-02  0.1199885E-03  0.2945591E-03
  0.5010000E-03  0.1891605E-02  0.3324779E-03  0.6075550E-03  0.2383286E-03
  0.6010000E-03  0.4211762E-02 -0.2315921E-02  0.4021329E-03  0.5746815E-04
  0.7010000E-03 -0.2446433E-02  0.1874239E-02  0.5114680E-03  0.1121062E-03
  0.8010000E-03 -0.6101456E-03 -0.5088525E-02  0.2507456E-03 -0.1507720E-04
  0.9010000E-03 -0.2726742E-02 -0.6308821E-02  0.1191958E-03 -0.5103956E-04
  0.1001000E-02  0.1048712E-02 -0.4210905E-02  0.3192589E-03  0.1419392E-03
  0.1101000E-02 -0.8593011E-04 -0.2230154E-02 -0.3132737E-03 -0.3915558E-04
  0.1201000E-02 -0.3814510E-02 -0.1963500E-02  0.1627769E-03  0.5575398E-04
  0.1301000E-02 -0.5105837E-02 -0.2702754E-02 -0.7873263E-04 -0.1020311E-03
  0.1401000E-02 -0.7628118E-02 -0.2979857E-02 -0.2521353E-04 -0.5063787E-04
  0.1501000E-02 -0.6366793E-02 -0.4317970E-02  0.1762357E-03  0.1363804E-04
  0.1601000E-02 -0.4959067E-02 -0.2971928E-02  0.2829393E-04 -0.1325253E-03
  0.1701000E-02 -0.8484878E-02 -0.1923006E-02 -0.2616875E-04 -0.9684666E-04
  0.1801000E-02 -0.9167357E-02 -0.1816077E-02  0.8577880E-05 -0.1874449E-04
  0.1901000E-02 -0.9529275E-02 -0.2400711E-02 -0.1825084E-03  0.9989684E-04
  0.2001000E-02 -0.7710078E-02 -0.2756422E-02  0.4939525E-03 -0.1936727E-03
  0.2101000E-02 -0.3665358E-02 -0.1744986E-02 -0.3351391E-03 -0.2993510E-03
  0.2201000E-02 -0.4009275E-02 -0.3390429E-02 -0.3264095E-03 -0.4943117E-03
  0.2301000E-02 -0.6736456E-02 -0.3511782E-02 -0.1772405E-03 -0.5062334E-03
  0.2401000E-02 -0.6700063E-02 -0.1845975E-02 -0.1956166E-03 -0.7673537E-03
  0.2501000E-02 -0.6715203E-02 -0.2406078E-02 -0.4785193E-03 -0.6552010E-03
  0.2601000E-02 -0.5229629E-02 -0.2670357E-02 -0.5624661E-03 -0.3667254E-03
  0.2701000E-02 -0.3720899E-02 -0.2289228E-02 -0.5517588E-03 -0.5373962E-03
  0.2801000E-02 -0.1438923E-02 -0.9191122E-03 -0.5010777E-03 -0.3805845E-03
  0.2901000E-02 -0.6032863E-02 -0.5023342E-02 -0.4610064E-03 -0.6004030E-03
  0.3001000E-02 -0.1512450E-02 -0.3554473E-02 -0.8294623E-03 -0.5326035E-03
  0.3101000E-02 -0.2171142E-02 -0.4295016E-02 -0.1615473E-03 -0.4779440E-03
  0.3201000E-02 -0.7028684E-02 -0.5285919E-03 -0.6364766E-03 -0.6223564E-03
  0.3301000E-02 -0.3153922E-02 -0.1048163E-02 -0.5884413E-03 -0.4573618E-03
  0.3401000E-02 -0.5928232E-02 -0.1055119E-02 -0.6353075E-03 -0.5099353E-03
  0.3501000E-02 -0.9748462E-03 -0.3139193E-03 -0.7866141E-03 -0.3025993E-03
  0.3601000E-02  0.1074709E-02 -0.2323015E-02 -0.3409996E-03 -0.6447311E-03
  0.3701000E-02  0.1890388E-02 -0.2010351E-02 -0.5170156E-03 -0.6487101E-03
  0.3801000E-02 -0.2146586E-02 -0.5617785E-02 -0.2830970E-03 -0.3992831E-03
  0.3901000E-02 -0.4225748E-02 -0.3618315E-02 -0.1789959E-03 -0.4442694E-03
  0.4001000E-02 -0.4054895E-02 -0.6883787E-03 -0.2742828E-03 -0.3315510E-03
  0.4101000E-02 -0.1035728E-01 -0.1331814E-02 -0.3910296E-03 -0.4559199E-03
  0.4201000E-02 -0.5694389E-02  0.3387270E-02 -0.1692349E-03 -0.3088430E-03
  0.4301000E-02 -0.7490519E-02  0.2828404E-02 -0.4163109E-03 -0.4743758E-03
  0.4401000E-02 -0.8276635E-02  0.1646714E-02 -0.3083026E-04 -0.7414843E-03
  0.4501000E-02 -0.4436236E-02 -0.5936314E-03 -0.9551880E-04 -0.6483793E-03
  0.4601000E-02 -0.4250462E-02  0.1621422E-03  0.1339579E-03 -0.5004820E-03
  0.4701000E-02 -0.2367539E-02  0.2135515E-02  0.2725870E-04 -0.4984761E-03
  0.4801000E-02 -0.3811586E-02  0.2386051E-02  0.2414357E-03 -0.4893854E-03
  0.4901000E-02 -0.1969636E-02 -0.1343832E-02  0.2135129E-03 -0.3549586E-03
  0.5001000E-02  0.2226302E-02 -0.1525086E-02  0.5626173E-03 -0.4403595E-03
  0.5101000E-02 -0.1917975E-02 -0.6511135E-02  0.5368455E-03 -0.3015414E-03
  0.5201000E-02 -0.3098654E-02 -0.3273928E-02  0.2451704E-03 -0.5329115E-03
  0.5301000E-02 -0.6432217E-02 -0.1719734E-02 -0.3025790E-04 -0.6848948E-03
  0.5401000E-02 -0.9513145E-03 -0.3182827E-03 -0.1687191E-03 -0.9012357E-03
  0.5501000E-02  0.1312690E-02 -0.5047708E-04  0.2934623E-03 -0.5483766E-03
  0.5601000E-02  0.3290267E-02  0.2531973E-03  0.4262358E-03 -0.5749886E-03
  0.5701000E-02  0.3193356E-03  0.3947748E-02  0.4568115E-03 -0.4473210E-03
  0.5801000E-02  0.3798668E-02  0.2524263E-02  0.2965686E-03 -0.5752332E-03
