 10459  0.1037502E+03  0.1240472E+03  0.9700543E+02  0.1058426E+03  0.8772307E+02  0.8794031E+02  0.7300696E+02  0.8082541E+02  0.7098414E+02  0.8419722E+02  0.8206848E+02  0.8479323E+02  0.8742120E+02  0.1087714E+03  0.1050753E+03
 10479  0.1036394E+03  0.1166625E+03  0.1018535E+03  0.1076884E+03  0.9487890E+02  0.8875868E+02  0.6897486E+02  0.8469923E+02  0.7192835E+02  0.8519690E+02  0.8443130E+02  0.8478683E+02  0.8263448E+02  0.1086661E+03  0.1084159E+03
 10499  0.1038883E+03  0.1093036E+03  0.1062167E+03  0.1085086E+03  0.1029523E+03  0.8977555E+02  0.6819639E+02  0.8793944E+02  0.7327057E+02  0.8664395E+02  0.8833329E+02  0.8564131E+02  0.8068260E+02  0.1084333E+03  0.1127326E+03
 10519  0.1035059E+03  0.1028021E+03  0.1094562E+03  0.1092131E+03  0.1090005E+03  0.8943223E+02  0.7016749E+02  0.9091134E+02  0.7518168E+02  0.8692900E+02  0.9257456E+02  0.8740528E+02  0.8138623E+02  0.1062072E+03  0.1174360E+03
 10539  0.1021431E+03  0.1050974E+03  0.1064589E+03  0.1102437E+03  0.1096576E+03  0.9067170E+02  0.7532193E+02  0.8857465E+02  0.8017127E+02  0.8676214E+02  0.9547090E+02  0.9008013E+02  0.8297172E+02  0.1027198E+03  0.1216471E+03
 10559  0.1033487E+03  0.1062427E+03  0.1061561E+03  0.1117144E+03  0.1106701E+03  0.8895180E+02  0.7708336E+02  0.8878414E+02  0.8403705E+02  0.8789836E+02  0.9524615E+02  0.9358053E+02  0.8615400E+02  0.1010054E+03  0.1241095E+03
 10579  0.1031762E+03  0.1147234E+03  0.1041485E+03  0.1137081E+03  0.1099813E+03  0.8588739E+02  0.7700207E+02  0.8850008E+02  0.8753887E+02  0.8727354E+02  0.9545239E+02  0.9758506E+02  0.9164464E+02  0.1003302E+03  0.1238736E+03
 10599  0.1037168E+03  0.1239157E+03  0.1011992E+03  0.1162758E+03  0.1083930E+03  0.8235903E+02  0.7486514E+02  0.8581250E+02  0.9105929E+02  0.8726224E+02  0.9510375E+02  0.1016140E+03  0.9459367E+02  0.1045929E+03  0.1221102E+03
 10619  0.1027833E+03  0.1316335E+03  0.9862119E+02  0.1190817E+03  0.1069174E+03  0.7723544E+02  0.7357296E+02  0.8172905E+02  0.9341080E+02  0.8714340E+02  0.9107888E+02  0.1094452E+03  0.9687025E+02  0.1099710E+03  0.1217276E+03
 10639  0.1000297E+03  0.1367115E+03  0.9798167E+02  0.1211195E+03  0.1052212E+03  0.7520812E+02  0.7107546E+02  0.7834041E+02  0.9340168E+02  0.8660255E+02  0.9011780E+02  0.1123447E+03  0.9827877E+02  0.1152961E+03  0.1213591E+03
 10659  0.9585335E+02  0.1356136E+03  0.1005207E+03  0.1251754E+03  0.1034876E+03  0.7216396E+02  0.7025097E+02  0.7530303E+02  0.9442778E+02  0.8552646E+02  0.8916544E+02  0.1141001E+03  0.9894284E+02  0.1152051E+03  0.1228256E+03
 10679  0.9076993E+02  0.1336256E+03  0.1023415E+03  0.1242036E+03  0.1029697E+03  0.7065668E+02  0.7030856E+02  0.7398299E+02  0.1055823E+03  0.7348666E+02  0.8876336E+02  0.1145769E+03  0.9742485E+02  0.1157397E+03  0.1241062E+03
 10699  0.8551701E+02  0.1288287E+03  0.1042588E+03  0.1221278E+03  0.1019677E+03  0.7038307E+02  0.7092145E+02  0.7434526E+02  0.1052495E+03  0.7221920E+02  0.8809247E+02  0.1139654E+03  0.9828824E+02  0.1125807E+03  0.1252164E+03
 10719  0.8190742E+02  0.1250576E+03  0.1060310E+03  0.1207431E+03  0.9727228E+02  0.7356716E+02  0.7454860E+02  0.7546709E+02  0.1038295E+03  0.7218809E+02  0.8955328E+02  0.1154183E+03  0.9740797E+02  0.1102653E+03  0.1258896E+03
 10739  0.8186019E+02  0.1258049E+03  0.1210317E+03  0.1073802E+03  0.9407057E+02  0.8000676E+02  0.7431273E+02  0.7822111E+02  0.1019800E+03  0.7261221E+02  0.9183399E+02  0.1143492E+03  0.9858124E+02  0.1084060E+03  0.1253706E+03
 10759  0.8473266E+02  0.1299327E+03  0.1224284E+03  0.1087684E+03  0.9337145E+02  0.8544442E+02  0.7476823E+02  0.8142017E+02  0.1004906E+03  0.7346690E+02  0.9389998E+02  0.1138079E+03  0.9952900E+02  0.1062645E+03  0.1227114E+03
 10779  0.8796837E+02  0.1335026E+03  0.1240220E+03  0.1113016E+03  0.9271016E+02  0.9099891E+02  0.7619490E+02  0.8458801E+02  0.9978018E+02  0.7458932E+02  0.9484410E+02  0.1136245E+03  0.1006277E+03  0.1008720E+03  0.1208692E+03
 10799  0.8993166E+02  0.1341498E+03  0.1255848E+03  0.1149147E+03  0.9120407E+02  0.9539861E+02  0.7791210E+02  0.9086974E+02  0.9942133E+02  0.7123538E+02  0.9424658E+02  0.1131929E+03  0.1021977E+03  0.9865989E+02  0.1158910E+03
 10819  0.9057330E+02  0.1315512E+03  0.1266349E+03  0.1185572E+03  0.8915377E+02  0.9777025E+02  0.7561116E+02  0.9539227E+02  0.9865244E+02  0.7294501E+02  0.9236022E+02  0.1119127E+03  0.1037381E+03  0.9676878E+02  0.1126399E+03
 10839  0.9085383E+02  0.1263781E+03  0.1267907E+03  0.1208559E+03  0.8791263E+02  0.9803995E+02  0.7552112E+02  0.9205594E+02  0.1029742E+03  0.7361141E+02  0.9002755E+02  0.1095902E+03  0.1041364E+03  0.9510516E+02  0.1110266E+03
 10859  0.9201683E+02  0.1202280E+03  0.1260745E+03  0.1211974E+03  0.8760339E+02  0.9686765E+02  0.7523460E+02  0.9328726E+02  0.1009206E+03  0.7403305E+02  0.8824066E+02  0.1064700E+03  0.1023876E+03  0.9374384E+02  0.1101446E+03
 10879  0.9495609E+02  0.1157489E+03  0.1248346E+03  0.1196400E+03  0.9103388E+02  0.9536758E+02  0.7447550E+02  0.9421685E+02  0.1005935E+03  0.7393611E+02  0.8750011E+02  0.1028970E+03  0.9828185E+02  0.9296305E+02  0.1095735E+03
 10899  0.9979805E+02  0.1147515E+03  0.1234023E+03  0.1170321E+03  0.9635576E+02  0.9479278E+02  0.7390192E+02  0.9772681E+02  0.9710235E+02  0.7584321E+02  0.8556423E+02  0.9905862E+02  0.9351173E+02  0.9291099E+02  0.1091081E+03
 10919  0.1056023E+03  0.1159542E+03  0.1218471E+03  0.1147044E+03  0.1015869E+03  0.9401754E+02  0.7328354E+02  0.1006746E+03  0.9391906E+02  0.7416514E+02  0.8595065E+02  0.9904791E+02  0.8767414E+02  0.9353105E+02  0.1084567E+03
 10939  0.1107595E+03  0.1167133E+03  0.1139417E+03  0.1198451E+03  0.1049230E+03  0.9784100E+02  0.6803526E+02  0.1023373E+03  0.9190911E+02  0.7256574E+02  0.8633252E+02  0.9761496E+02  0.8929912E+02  0.9465050E+02  0.1075167E+03
 10959  0.1140646E+03  0.1159606E+03  0.1122320E+03  0.1200077E+03  0.1058283E+03  0.9852185E+02  0.6462208E+02  0.1033127E+03  0.9231163E+02  0.7156566E+02  0.8694950E+02  0.9709123E+02  0.9436411E+02  0.9597920E+02  0.1068412E+03
 10979  0.1152040E+03  0.1146800E+03  0.1098535E+03  0.1211516E+03  0.1051617E+03  0.9870384E+02  0.5805573E+02  0.1025889E+03  0.9740151E+02  0.7396432E+02  0.8655726E+02  0.9778459E+02  0.9949216E+02  0.9621623E+02  0.1086223E+03
 10999  0.1143806E+03  0.1148093E+03  0.1067433E+03  0.1223362E+03  0.1046033E+03  0.9482850E+02  0.5549175E+02  0.1015179E+03  0.1033015E+03  0.7539227E+02  0.8873126E+02  0.9801551E+02  0.1042840E+03  0.9513585E+02  0.1121094E+03
 11019  0.1119191E+03  0.1166480E+03  0.1034087E+03  0.1228713E+03  0.1055870E+03  0.8876679E+02  0.5679023E+02  0.1004592E+03  0.1095886E+03  0.7704758E+02  0.9191587E+02  0.9801512E+02  0.1078366E+03  0.9535644E+02  0.1149936E+03
 11039  0.1084054E+03  0.1200901E+03  0.9963207E+02  0.1224306E+03  0.1082959E+03  0.8546514E+02  0.6085438E+02  0.9918474E+02  0.1082416E+03  0.8577759E+02  0.9551283E+02  0.9763903E+02  0.1210707E+03  0.8366107E+02  0.1166600E+03
 11059  0.1048422E+03  0.1241472E+03  0.9549873E+02  0.1209461E+03  0.1116194E+03  0.8437654E+02  0.6699039E+02  0.9728349E+02  0.1110989E+03  0.8754309E+02  0.9860205E+02  0.9713287E+02  0.1237502E+03  0.8280159E+02  0.1169551E+03
 11079  0.1022586E+03  0.1275799E+03  0.9161740E+02  0.1184909E+03  0.1140992E+03  0.8532310E+02  0.7337014E+02  0.9480450E+02  0.1117910E+03  0.8772367E+02  0.1003980E+03  0.9688763E+02  0.1255254E+03  0.8215363E+02  0.1177159E+03
 11099  0.1011845E+03  0.1296575E+03  0.8789737E+02  0.1169376E+03  0.1148146E+03  0.8737054E+02  0.7826934E+02  0.9199104E+02  0.1112244E+03  0.8630721E+02  0.1005285E+03  0.9717141E+02  0.1262126E+03  0.8203157E+02  0.1192137E+03
 11119  0.1015064E+03  0.1300572E+03  0.8679583E+02  0.1123296E+03  0.1134629E+03  0.9130292E+02  0.8060602E+02  0.8181037E+02  0.1148582E+03  0.8485225E+02  0.1006185E+03  0.9610392E+02  0.1258162E+03  0.8130231E+02  0.1231512E+03
 11139  0.1028869E+03  0.1281998E+03  0.8709810E+02  0.1069222E+03  0.1101032E+03  0.9373385E+02  0.8410275E+02  0.7446327E+02  0.1024139E+03  0.9372592E+02  0.9838594E+02  0.9668056E+02  0.1245265E+03  0.8029148E+02  0.1255667E+03
 11159  0.1057356E+03  0.1238175E+03  0.8798774E+02  0.1018968E+03  0.1041966E+03  0.9153727E+02  0.8987544E+02  0.6875334E+02  0.1034745E+03  0.9027850E+02  0.9408659E+02  0.9703637E+02  0.1240008E+03  0.7892556E+02  0.1248399E+03
 11179  0.1109953E+03  0.1181302E+03  0.8890217E+02  0.9823015E+02  0.9936419E+02  0.9639607E+02  0.8674970E+02  0.6455811E+02  0.1033525E+03  0.8692826E+02  0.8920418E+02  0.9792426E+02  0.1204991E+03  0.7712232E+02  0.1207083E+03
 11199  0.1174994E+03  0.1123807E+03  0.8873701E+02  0.9680940E+02  0.9439109E+02  0.9746867E+02  0.8683957E+02  0.6089551E+02  0.1035038E+03  0.8405089E+02  0.8385477E+02  0.9884117E+02  0.1181154E+03  0.7561385E+02  0.1136454E+03
 11219  0.1218239E+03  0.1061920E+03  0.8863829E+02  0.9680231E+02  0.9013763E+02  0.9802463E+02  0.8725120E+02  0.5895196E+02  0.1035407E+03  0.8173160E+02  0.7885256E+02  0.9965513E+02  0.1164545E+03  0.7478788E+02  0.1046571E+03
 11239  0.1216912E+03  0.9923455E+02  0.8849969E+02  0.9851047E+02  0.8805413E+02  0.9899363E+02  0.8745541E+02  0.5866763E+02  0.1027230E+03  0.8055061E+02  0.7498177E+02  0.1003865E+03  0.1167015E+03  0.7486644E+02  0.9564793E+02
 11259  0.1170560E+03  0.9267382E+02  0.8921662E+02  0.1005383E+03  0.9137209E+02  0.9956979E+02  0.8632348E+02  0.5965214E+02  0.9951459E+02  0.8102240E+02  0.7255990E+02  0.1009553E+03  0.1190006E+03  0.7584737E+02  0.8952018E+02
 11279  0.1095049E+03  0.8874330E+02  0.9202184E+02  0.1021847E+03  0.9472792E+02  0.1025043E+03  0.8710717E+02  0.5716414E+02  0.9740238E+02  0.8225118E+02  0.7156267E+02  0.1010753E+03  0.1218672E+03  0.7753873E+02  0.8847768E+02
 11299  0.1021322E+03  0.8851266E+02  0.9645416E+02  0.1018012E+03  0.9843613E+02  0.1047315E+03  0.8733673E+02  0.6301547E+02  0.8829971E+02  0.8288219E+02  0.7203879E+02  0.1006271E+03  0.1234090E+03  0.7966500E+02  0.9150969E+02
 11319  0.9795286E+02  0.9054379E+02  0.9990570E+02  0.1016977E+03  0.9978932E+02  0.1054852E+03  0.8678925E+02  0.7141422E+02  0.8229277E+02  0.8203573E+02  0.7404501E+02  0.9992523E+02  0.1228834E+03  0.8209452E+02  0.9550458E+02
 11339  0.9716140E+02  0.9290387E+02  0.1005104E+03  0.1009540E+03  0.1005925E+03  0.1048705E+03  0.9071323E+02  0.7655290E+02  0.7699790E+02  0.8050821E+02  0.7718130E+02  0.9932465E+02  0.1209183E+03  0.8482321E+02  0.9894110E+02
 11359  0.9798748E+02  0.9465348E+02  0.9824405E+02  0.1000704E+03  0.1019630E+03  0.1021090E+03  0.9334660E+02  0.8289877E+02  0.7367401E+02  0.8033466E+02  0.8049740E+02  0.9863075E+02  0.1185323E+03  0.8757863E+02  0.1024181E+03
 11379  0.9934659E+02  0.9557830E+02  0.9398102E+02  0.9953829E+02  0.1045604E+03  0.9999714E+02  0.8403948E+02  0.9193514E+02  0.7328557E+02  0.8528110E+02  0.8298770E+02  0.9717016E+02  0.1160356E+03  0.8966057E+02  0.1064577E+03
 11399  0.1011344E+03  0.9577212E+02  0.8890976E+02  0.9990856E+02  0.1077081E+03  0.8994065E+02  0.8742193E+02  0.9207838E+02  0.7651746E+02  0.9023118E+02  0.8402416E+02  0.9456192E+02  0.1128674E+03  0.9017358E+02  0.1104073E+03
 11419  0.1033960E+03  0.9564866E+02  0.8436539E+02  0.1007169E+03  0.1096170E+03  0.8860385E+02  0.9139652E+02  0.8318662E+02  0.7948036E+02  0.9615854E+02  0.8343299E+02  0.9231911E+02  0.1037298E+03  0.9865931E+02  0.1094863E+03
 11439  0.1057827E+03  0.9615148E+02  0.8137553E+02  0.1005575E+03  0.1130801E+03  0.8707652E+02  0.9089349E+02  0.8373249E+02  0.7895665E+02  0.1012188E+03  0.8152352E+02  0.8939374E+02  0.9983871E+02  0.9368968E+02  0.1096784E+03
 11459  0.1075709E+03  0.9816877E+02  0.8017305E+02  0.9934193E+02  0.1154230E+03  0.8724190E+02  0.9271078E+02  0.8314114E+02  0.7808054E+02  0.1044699E+03  0.7916052E+02  0.8783674E+02  0.9729515E+02  0.8684966E+02  0.1073322E+03
 11479  0.1081726E+03  0.1013305E+03  0.8042399E+02  0.9707038E+02  0.1163070E+03  0.8842577E+02  0.9619055E+02  0.8510689E+02  0.7267723E+02  0.1077703E+03  0.7461717E+02  0.8959482E+02  0.9477947E+02  0.8055383E+02  0.1028384E+03
 11499  0.1075762E+03  0.1044302E+03  0.8192879E+02  0.9396335E+02  0.1159295E+03  0.8990383E+02  0.9887565E+02  0.8554114E+02  0.6798325E+02  0.1065362E+03  0.7644542E+02  0.9150525E+02  0.9213539E+02  0.7680590E+02  0.9741234E+02
 11519  0.1063797E+03  0.1065018E+03  0.8578803E+02  0.9045152E+02  0.1145723E+03  0.9150208E+02  0.9974156E+02  0.6995811E+02  0.7934683E+02  0.1059201E+03  0.7861716E+02  0.9644604E+02  0.8868642E+02  0.7665533E+02  0.9427717E+02
 11539  0.1054624E+03  0.1080003E+03  0.8974183E+02  0.8925944E+02  0.1113108E+03  0.9347633E+02  0.9706847E+02  0.7376511E+02  0.7175315E+02  0.1055832E+03  0.8174252E+02  0.1006653E+03  0.8431167E+02  0.8253799E+02  0.9195098E+02
 11559  0.1054972E+03  0.1089182E+03  0.9365902E+02  0.8733477E+02  0.1093662E+03  0.9597594E+02  0.9557748E+02  0.7086239E+02  0.6928656E+02  0.1062500E+03  0.8558113E+02  0.1036261E+03  0.8029223E+02  0.9181128E+02  0.9212789E+02
 11579  0.1067126E+03  0.1092002E+03  0.9662218E+02  0.8754486E+02  0.1088625E+03  0.9340242E+02  0.9910093E+02  0.7024635E+02  0.6912514E+02  0.1098433E+03  0.9005898E+02  0.1060302E+03  0.8083695E+02  0.9952132E+02  0.9375550E+02
 11599  0.1089240E+03  0.1088977E+03  0.9822002E+02  0.9003231E+02  0.1098589E+03  0.9731424E+02  0.9772180E+02  0.7135166E+02  0.7489980E+02  0.1080553E+03  0.9501852E+02  0.1080791E+03  0.8255998E+02  0.1069199E+03  0.9565501E+02
 11619  0.1115297E+03  0.1081336E+03  0.9852762E+02  0.9367184E+02  0.1110662E+03  0.1006537E+03  0.9855143E+02  0.7360954E+02  0.7642098E+02  0.1084050E+03  0.1003174E+03  0.1092156E+03  0.8553510E+02  0.1115678E+03  0.9727313E+02
 11639  0.1135704E+03  0.1071018E+03  0.9791196E+02  0.9706619E+02  0.1112348E+03  0.1027723E+03  0.8932084E+02  0.8562541E+02  0.7721035E+02  0.1069006E+03  0.1039594E+03  0.1118519E+03  0.8713769E+02  0.1134864E+03  0.9850505E+02
 11659  0.1141218E+03  0.1061889E+03  0.9690745E+02  0.9919964E+02  0.1100953E+03  0.1033487E+03  0.8594078E+02  0.9080947E+02  0.7626910E+02  0.1035990E+03  0.1089565E+03  0.1120401E+03  0.8757781E+02  0.1131916E+03  0.9935095E+02
 11679  0.1126917E+03  0.1057668E+03  0.9601954E+02  0.9943648E+02  0.1080741E+03  0.1023257E+03  0.8169395E+02  0.9392555E+02  0.7575893E+02  0.9988786E+02  0.1240686E+03  0.1018003E+03  0.8092216E+02  0.1112894E+03  0.9986339E+02
 11699  0.1094291E+03  0.1057891E+03  0.9558469E+02  0.9755406E+02  0.1056284E+03  0.9922603E+02  0.7785700E+02  0.9637103E+02  0.7584881E+02  0.9827068E+02  0.1235523E+03  0.9903837E+02  0.8048796E+02  0.1083335E+03  0.1001853E+03
 11719  0.1050551E+03  0.1046434E+03  0.9675855E+02  0.9399714E+02  0.1029172E+03  0.9631027E+02  0.7543868E+02  0.9741536E+02  0.8128968E+02  0.9627145E+02  0.1196897E+03  0.9396083E+02  0.8104213E+02  0.1048466E+03  0.1006350E+03
 11739  0.1005169E+03  0.1035627E+03  0.9834356E+02  0.8985630E+02  0.9989884E+02  0.9605379E+02  0.7319174E+02  0.9628865E+02  0.8377902E+02  0.9935275E+02  0.1146919E+03  0.8818211E+02  0.8281081E+02  0.1013399E+03  0.1017192E+03
 11759  0.9667121E+02  0.1016633E+03  0.1002329E+03  0.8623344E+02  0.9776176E+02  0.9362471E+02  0.7371022E+02  0.9281251E+02  0.8658182E+02  0.1013305E+03  0.1117593E+03  0.8506273E+02  0.8502838E+02  0.9811505E+02  0.1037435E+03
 11779  0.9416418E+02  0.9908500E+02  0.1016662E+03  0.8369253E+02  0.9362390E+02  0.9060153E+02  0.7780675E+02  0.9162964E+02  0.8290223E+02  0.1040632E+03  0.1122510E+03  0.8692836E+02  0.8656518E+02  0.9504805E+02  0.1063961E+03
 11799  0.9337942E+02  0.9637129E+02  0.1021938E+03  0.8243845E+02  0.8996123E+02  0.8503479E+02  0.8546089E+02  0.8662094E+02  0.8591523E+02  0.1042391E+03  0.1149344E+03  0.9245976E+02  0.8781063E+02  0.9186871E+02  0.1088635E+03
 11819  0.9439345E+02  0.9126021E+02  0.1047576E+03  0.8260301E+02  0.8862665E+02  0.8552766E+02  0.9017855E+02  0.8258510E+02  0.8930115E+02  0.1057633E+03  0.1164098E+03  0.1007711E+03  0.8793619E+02  0.8868491E+02  0.1102694E+03
 11839  0.9694833E+02  0.9032706E+02  0.1039389E+03  0.8407998E+02  0.9030224E+02  0.9016872E+02  0.9265459E+02  0.8128190E+02  0.9168914E+02  0.1050253E+03  0.1190185E+03  0.1101531E+03  0.8690304E+02  0.8644488E+02  0.1099621E+03
 11859  0.1004172E+03  0.9077462E+02  0.9933907E+02  0.8977473E+02  0.9136276E+02  0.9660512E+02  0.9480741E+02  0.8079293E+02  0.9335510E+02  0.1024852E+03  0.1189317E+03  0.1184363E+03  0.9340131E+02  0.8341254E+02  0.1076789E+03
 11879  0.1038579E+03  0.9198903E+02  0.9720292E+02  0.9206753E+02  0.9384975E+02  0.9938114E+02  0.9703415E+02  0.8225190E+02  0.9409710E+02  0.9948853E+02  0.1184898E+03  0.1211271E+03  0.9889019E+02  0.8474326E+02  0.1037159E+03
 11899  0.1062567E+03  0.9349228E+02  0.9307084E+02  0.9453381E+02  0.9526117E+02  0.1003786E+03  0.9791294E+02  0.8560702E+02  0.9287460E+02  0.9527488E+02  0.1186130E+03  0.1201924E+03  0.9773292E+02  0.9312810E+02  0.9912894E+02
 11919  0.1068828E+03  0.9197562E+02  0.8941475E+02  0.9431043E+02  0.9938984E+02  0.9943494E+02  0.9777211E+02  0.8950704E+02  0.9074726E+02  0.9194946E+02  0.1179826E+03  0.1159128E+03  0.1001030E+03  0.9670897E+02  0.9564994E+02
 11939  0.1055097E+03  0.8929215E+02  0.8464663E+02  0.9918251E+02  0.9804103E+02  0.9824138E+02  0.9650666E+02  0.9271028E+02  0.8629890E+02  0.9097417E+02  0.1169570E+03  0.1095899E+03  0.9998966E+02  0.9934403E+02  0.9478565E+02
 11959  0.1024440E+03  0.8616131E+02  0.8064351E+02  0.1038312E+03  0.9780851E+02  0.9485754E+02  0.9454652E+02  0.9431445E+02  0.8133117E+02  0.9042512E+02  0.1167313E+03  0.1019989E+03  0.9760321E+02  0.1004831E+03  0.9663298E+02
 11979  0.9847060E+02  0.8347479E+02  0.7802795E+02  0.1100503E+03  0.9605441E+02  0.9095148E+02  0.9574750E+02  0.9178761E+02  0.7657506E+02  0.9061740E+02  0.1175406E+03  0.9665129E+02  0.9362490E+02  0.1000494E+03  0.9996555E+02
 11999  0.9469215E+02  0.8189608E+02  0.8004482E+02  0.1109213E+03  0.9055579E+02  0.9572010E+02  0.9000478E+02  0.9393395E+02  0.7297292E+02  0.9184339E+02  0.1198294E+03  0.9226801E+02  0.8907736E+02  0.9842605E+02  0.1034404E+03
 12019  0.9211851E+02  0.8163025E+02  0.8296548E+02  0.1105788E+03  0.9023129E+02  0.9584209E+02  0.9012329E+02  0.9223227E+02  0.7184771E+02  0.9391823E+02  0.1243054E+03  0.8929930E+02  0.8677879E+02  0.9497457E+02  0.1062935E+03
 12039  0.9130074E+02  0.8233288E+02  0.8618087E+02  0.1072938E+03  0.8000098E+02  0.1051919E+03  0.9222765E+02  0.9108133E+02  0.7422423E+02  0.9996757E+02  0.1245079E+03  0.9019792E+02  0.8413362E+02  0.9410835E+02  0.1082030E+03
 12059  0.9223922E+02  0.8335908E+02  0.8807364E+02  0.1020428E+03  0.7737208E+02  0.1059827E+03  0.9518729E+02  0.9070700E+02  0.7969865E+02  0.1010063E+03  0.1278879E+03  0.9529524E+02  0.8065728E+02  0.9467648E+02  0.1089707E+03
 12079  0.9428991E+02  0.8420623E+02  0.8797247E+02  0.9586832E+02  0.7425617E+02  0.9705297E+02  0.1059191E+03  0.9066142E+02  0.8523465E+02  0.1014885E+03  0.1309080E+03  0.9983719E+02  0.7957513E+02  0.9575199E+02  0.1085122E+03
