 -0.1499900E-01  0.0000000E+00  0.1023143E+01  0.3830311E-03  0.3778817E-03
 -0.1489900E-01  0.0000000E+00  0.8469201E+02  0.1421956E+02  0.5316733E+02
 -0.1479900E-01  0.0000000E+00  0.1525385E+03  0.8477137E+02  0.1423977E+02
 -0.1469900E-01  0.0000000E+00  0.1187133E+03  0.5272963E+02  0.4320734E+02
 -0.1459900E-01  0.0000000E+00  0.9972613E+02  0.5084996E+02  0.3839017E+02
 -0.1449900E-01  0.0000000E+00  0.1103811E+03  0.5457059E+02  0.6508148E+02
 -0.1439900E-01  0.0000000E+00  0.1282400E+03  0.6913632E+02  0.6697581E+02
 -0.1429900E-01  0.0000000E+00  0.1013837E+03  0.6238682E+02  0.6322454E+02
 -0.1419900E-01  0.0000000E+00  0.1105046E+03  0.7079219E+02  0.5768390E+02
 -0.1409900E-01  0.0000000E+00  0.1174863E+03  0.7842485E+02  0.8165828E+02
 -0.1399900E-01  0.0000000E+00  0.1145385E+03  0.7393160E+02  0.9022441E+02
 -0.1389900E-01  0.0000000E+00  0.1173884E+03  0.8006850E+02  0.8474039E+02
 -0.1379900E-01  0.0000000E+00  0.1117199E+03  0.9010887E+02  0.6987352E+02
 -0.1369900E-01  0.0000000E+00  0.1268620E+03  0.9661885E+02  0.8044628E+02
 -0.1359900E-01  0.0000000E+00  0.1185254E+03  0.9788923E+02  0.9809233E+02
 -0.1349900E-01  0.0000000E+00  0.1220220E+03  0.8945772E+02  0.9116226E+02
 -0.1339900E-01  0.0000000E+00  0.1196966E+03  0.1027154E+03  0.8794835E+02
 -0.1329900E-01  0.0000000E+00  0.1219928E+03  0.9900064E+02  0.9070019E+02
 -0.1319900E-01  0.0000000E+00  0.1179136E+03  0.1119857E+03  0.9944015E+02
 -0.1309900E-01  0.0000000E+00  0.1125268E+03  0.1010953E+03  0.9164664E+02
 -0.1299900E-01  0.0000000E+00  0.1221660E+03  0.1030465E+03  0.9541662E+02
 -0.1289900E-01  0.0000000E+00  0.1178141E+03  0.1045840E+03  0.9466929E+02
 -0.1279900E-01  0.0000000E+00  0.1188688E+03  0.1099970E+03  0.1048117E+03
 -0.1269900E-01  0.0000000E+00  0.1130795E+03  0.1077997E+03  0.1059468E+03
 -0.1259900E-01  0.0000000E+00  0.1110525E+03  0.1072775E+03  0.1021245E+03
 -0.1249900E-01  0.0000000E+00  0.1184713E+03  0.1192572E+03  0.1064540E+03
 -0.1239900E-01  0.0000000E+00  0.1236264E+03  0.1030567E+03  0.1121116E+03
 -0.1229900E-01  0.0000000E+00  0.1279253E+03  0.9936107E+02  0.9737180E+02
 -0.1219900E-01  0.0000000E+00  0.1272515E+03  0.1103276E+03  0.1035727E+03
 -0.1209900E-01  0.0000000E+00  0.1181086E+03  0.1086227E+03  0.1025148E+03
 -0.1199900E-01  0.0000000E+00  0.1234060E+03  0.1040462E+03  0.1066188E+03
 -0.1189900E-01  0.0000000E+00  0.1047305E+03  0.1052355E+03  0.9510979E+02
 -0.1179900E-01  0.0000000E+00  0.1092498E+03  0.1072855E+03  0.1022533E+03
 -0.1169900E-01  0.0000000E+00  0.1313229E+03  0.1016060E+03  0.1105929E+03
 -0.1159900E-01  0.0000000E+00  0.1336735E+03  0.1021524E+03  0.1076876E+03
 -0.1149900E-01  0.0000000E+00  0.1284620E+03  0.9282377E+02  0.1066543E+03
 -0.1139900E-01  0.0000000E+00  0.1197958E+03  0.1023721E+03  0.1031555E+03
 -0.1129900E-01  0.0000000E+00  0.1300635E+03  0.1132419E+03  0.1063049E+03
 -0.1119900E-01  0.0000000E+00  0.1200231E+03  0.1148460E+03  0.1032557E+03
 -0.1109900E-01  0.0000000E+00  0.1247821E+03  0.1180661E+03  0.1037612E+03
 -0.1099900E-01  0.0000000E+00  0.1304468E+03  0.1147353E+03  0.9522439E+02
 -0.1089900E-01  0.0000000E+00  0.1287910E+03  0.1075872E+03  0.1068089E+03
 -0.1079900E-01  0.0000000E+00  0.1167120E+03  0.1084378E+03  0.1094738E+03
 -0.1069900E-01  0.0000000E+00  0.1187517E+03  0.1079050E+03  0.1134781E+03
 -0.1059900E-01  0.0000000E+00  0.1110498E+03  0.1127136E+03  0.1080661E+03
 -0.1049900E-01  0.0000000E+00  0.1197016E+03  0.1129553E+03  0.1054417E+03
 -0.1039900E-01  0.0000000E+00  0.1120538E+03  0.1215171E+03  0.1158101E+03
 -0.1029900E-01  0.0000000E+00  0.1157344E+03  0.1028709E+03  0.1181999E+03
 -0.1019900E-01  0.0000000E+00  0.1225077E+03  0.1136042E+03  0.1072091E+03
 -0.1009900E-01  0.0000000E+00  0.1200402E+03  0.1089561E+03  0.1004554E+03
 -0.9999000E-02  0.0000000E+00  0.1171207E+03  0.1108353E+03  0.1079894E+03
 -0.9899000E-02  0.0000000E+00  0.1211836E+03  0.1090259E+03  0.1088003E+03
 -0.9799000E-02  0.0000000E+00  0.1177276E+03  0.1180796E+03  0.1141725E+03
 -0.9699000E-02  0.0000000E+00  0.1172703E+03  0.1213300E+03  0.1093223E+03
 -0.9599000E-02  0.0000000E+00  0.1214267E+03  0.1145912E+03  0.1099919E+03
 -0.9499000E-02  0.0000000E+00  0.1241857E+03  0.1117111E+03  0.1180975E+03
 -0.9399000E-02  0.0000000E+00  0.1219864E+03  0.1090677E+03  0.1044020E+03
 -0.9299000E-02  0.0000000E+00  0.1195451E+03  0.1193789E+03  0.1011308E+03
 -0.9199000E-02  0.0000000E+00  0.1216985E+03  0.1103536E+03  0.1142496E+03
 -0.9099000E-02  0.0000000E+00  0.1139263E+03  0.1173275E+03  0.1014847E+03
