 10859  0.9391834-311  0.8089223E+02  0.6420657E+02  0.7379375E+02
 10879  0.9391834-311  0.6718765E+02  0.6910670E+02  0.7655944E+02
 10899  0.9391834-311  0.6922713E+02  0.6807922E+02  0.7845289E+02
 10919  0.9391834-311  0.6811600E+02  0.7672959E+02  0.7920950E+02
 10939  0.9391834-311  0.7464477E+02  0.8383246E+02  0.7146289E+02
 10959  0.9391834-311  0.7226420E+02  0.6828371E+02  0.6812337E+02
 10979  0.9391834-311  0.6553669E+02  0.7655480E+02  0.8099224E+02
 10999  0.9391834-311  0.8125027E+02  0.9100157E+02  0.7944814E+02
 11019  0.9391834-311  0.8240776E+02  0.7289975E+02  0.7641497E+02
 11039  0.9391834-311  0.8612902E+02  0.6705749E+02  0.9243200E+02
 11059  0.9391834-311  0.9399328E+02  0.7528528E+02  0.8903603E+02
 11079  0.9391834-311  0.9080321E+02  0.7119544E+02  0.7661260E+02
 11099  0.9391834-311  0.8830680E+02  0.7865911E+02  0.8833011E+02
 11119  0.9391834-311  0.9212441E+02  0.7513445E+02  0.9191650E+02
 11139  0.9391834-311  0.9810971E+02  0.6488600E+02  0.7968826E+02
 11159  0.9391834-311  0.8039671E+02  0.8342746E+02  0.7754698E+02
 11179  0.9391834-311  0.8650851E+02  0.9156165E+02  0.7516944E+02
 11199  0.9391834-311  0.9737093E+02  0.7793489E+02  0.6991408E+02
 11219  0.9391834-311  0.7417292E+02  0.7356522E+02  0.7777606E+02
 11239  0.9391834-311  0.7834889E+02  0.7737374E+02  0.8229634E+02
 11259  0.9391834-311  0.8316111E+02  0.7810969E+02  0.6771643E+02
 11279  0.9391834-311  0.8896534E+02  0.7500063E+02  0.6772747E+02
 11299  0.9391834-311  0.9053677E+02  0.7293941E+02  0.7770917E+02
 11319  0.9391834-311  0.9429321E+02  0.8210431E+02  0.7810960E+02
 11339  0.9391834-311  0.7920953E+02  0.8193641E+02  0.7586954E+02
 11359  0.9391834-311  0.7504210E+02  0.7050188E+02  0.7073796E+02
 11379  0.9391834-311  0.8455324E+02  0.7523193E+02  0.6949025E+02
 11399  0.9391834-311  0.7370673E+02  0.7079180E+02  0.7208512E+02
 11419  0.9391834-311  0.8284729E+02  0.6521300E+02  0.7626449E+02
 11439  0.9391834-311  0.7780908E+02  0.8271212E+02  0.8018021E+02
 11459  0.9391834-311  0.9693417E+02  0.8722947E+02  0.7606123E+02
 11479  0.9391834-311  0.7247656E+02  0.7871675E+02  0.7874896E+02
 11499  0.9391834-311  0.7870063E+02  0.7455371E+02  0.7335343E+02
 11519  0.9391834-311  0.1029284E+03  0.7544841E+02  0.5955878E+02
 11539  0.9391834-311  0.8126144E+02  0.8552897E+02  0.6972548E+02
 11559  0.9391834-311  0.7360809E+02  0.9164221E+02  0.7714646E+02
 11579  0.9391834-311  0.9944806E+02  0.8102227E+02  0.6743653E+02
 11599  0.9391834-311  0.8742939E+02  0.7622061E+02  0.7541473E+02
 11619  0.9391834-311  0.8208851E+02  0.8264900E+02  0.8004892E+02
 11639  0.9391834-311  0.9323941E+02  0.8608306E+02  0.7201882E+02
 11659  0.9391834-311  0.9149196E+02  0.7933462E+02  0.7888864E+02
 11679  0.9391834-311  0.8066617E+02  0.7248292E+02  0.8391371E+02
 11699  0.9391834-311  0.8887480E+02  0.8266059E+02  0.8397622E+02
 11719  0.9391834-311  0.7521442E+02  0.8491602E+02  0.8840571E+02
 11739  0.9391834-311  0.7235673E+02  0.8286962E+02  0.8396501E+02
 11759  0.9391834-311  0.8339615E+02  0.9164587E+02  0.7634934E+02
 11779  0.9391834-311  0.7821131E+02  0.8390203E+02  0.7800397E+02
 11799  0.9391834-311  0.7853636E+02  0.7073851E+02  0.8084875E+02
 11819  0.9391834-311  0.8727009E+02  0.8301048E+02  0.8282574E+02
 11839  0.9391834-311  0.7349436E+02  0.8729071E+02  0.8551884E+02
 11859  0.9391834-311  0.7816622E+02  0.7702498E+02  0.8470017E+02
 11879  0.9391834-311  0.8167979E+02  0.8601330E+02  0.8754053E+02
 11899  0.9391834-311  0.7447995E+02  0.9920627E+02  0.8189480E+02
 11919  0.9391834-311  0.8296096E+02  0.8644516E+02  0.7463058E+02
 11939  0.9391834-311  0.6108565E+02  0.8060577E+02  0.8566467E+02
 11959  0.9391834-311  0.7910036E+02  0.8131781E+02  0.8775883E+02
 11979  0.9391834-311  0.7748802E+02  0.7388104E+02  0.8123962E+02
 11999  0.9391834-311  0.7708526E+02  0.7591631E+02  0.8215768E+02
 12019  0.9391834-311  0.6561809E+02  0.8135331E+02  0.8805715E+02
 12039  0.9391834-311  0.7782919E+02  0.7755048E+02  0.9496403E+02
 12059  0.9391834-311  0.7155500E+02  0.6945001E+02  0.9031160E+02
 12079  0.9391834-311  0.7558502E+02  0.6306341E+02  0.8224894E+02
 12099  0.9391834-311  0.9106134E+02  0.7012490E+02  0.8526293E+02
 12119  0.9391834-311  0.8116400E+02  0.8116277E+02  0.7818045E+02
 12139  0.9391834-311  0.7643662E+02  0.7582093E+02  0.7832756E+02
 12159  0.9391834-311  0.9684788E+02  0.7364471E+02  0.9579849E+02
 12179  0.9391834-311  0.9623342E+02  0.7679427E+02  0.8821262E+02
 12199  0.9391834-311  0.7939977E+02  0.7486023E+02  0.7492612E+02
 12219  0.9391834-311  0.7434210E+02  0.7956190E+02  0.8428416E+02
 12239  0.9391834-311  0.8816427E+02  0.8201577E+02  0.8355319E+02
 12259  0.9391834-311  0.8245573E+02  0.7713508E+02  0.7995330E+02
 12279  0.9391834-311  0.7756183E+02  0.7859814E+02  0.8647971E+02
 12299  0.9391834-311  0.8076353E+02  0.7778921E+02  0.8536213E+02
 12319  0.9391834-311  0.7616908E+02  0.7581078E+02  0.8130548E+02
 12339  0.9391834-311  0.8530473E+02  0.7618201E+02  0.7543332E+02
 12359  0.9391834-311  0.7665669E+02  0.7714166E+02  0.8626139E+02
 12379  0.9391834-311  0.7563742E+02  0.8233904E+02  0.1015375E+03
 12399  0.9391834-311  0.8570215E+02  0.8001106E+02  0.8133033E+02
 12419  0.9391834-311  0.7620467E+02  0.7351001E+02  0.7067323E+02
 12439  0.9391834-311  0.8951553E+02  0.8627571E+02  0.8776804E+02
 12459  0.9391834-311  0.9225321E+02  0.9596085E+02  0.8440949E+02
 12479  0.9391834-311  0.7934647E+02  0.8365114E+02  0.7406638E+02
 12499  0.9391834-311  0.8260065E+02  0.7730695E+02  0.8041317E+02
 12519  0.9391834-311  0.8259668E+02  0.8095474E+02  0.7989146E+02
 12539  0.9391834-311  0.7867290E+02  0.8444256E+02  0.7826500E+02
 12559  0.9391834-311  0.7463237E+02  0.8124557E+02  0.8689655E+02
 12579  0.9391834-311  0.8960512E+02  0.7864815E+02  0.8281118E+02
 12599  0.9391834-311  0.8220814E+02  0.8499944E+02  0.7334035E+02
 12619  0.9391834-311  0.6962129E+02  0.9612332E+02  0.8133075E+02
 12639  0.9391834-311  0.7949312E+02  0.8203902E+02  0.8044587E+02
 12659  0.9391834-311  0.8616512E+02  0.7072785E+02  0.6207094E+02
 12679  0.9391834-311  0.9332765E+02  0.9023668E+02  0.6631916E+02
 12699  0.9391834-311  0.9214537E+02  0.9632855E+02  0.8344880E+02
 12719  0.9391834-311  0.7271574E+02  0.8179098E+02  0.7777144E+02
 12739  0.9391834-311  0.9596995E+02  0.8344859E+02  0.6626085E+02
 12759  0.9391834-311  0.8899213E+02  0.9547733E+02  0.8049404E+02
 12779  0.9391834-311  0.7977814E+02  0.8992516E+02  0.8953592E+02
 12799  0.9391834-311  0.8254976E+02  0.8080949E+02  0.8275497E+02
 12819  0.9391834-311  0.9723498E+02  0.7444232E+02  0.8001642E+02
 12839  0.9391834-311  0.1006552E+03  0.7052129E+02  0.7716071E+02
 12859  0.9391834-311  0.1042649E+03  0.7830747E+02  0.7254443E+02
 12879  0.9391834-311  0.9201718E+02  0.8202978E+02  0.7885849E+02
 12899  0.9391834-311  0.8065738E+02  0.7042821E+02  0.7927568E+02
 12919  0.9391834-311  0.8523331E+02  0.7522634E+02  0.7511237E+02
 12939  0.9391834-311  0.7916878E+02  0.8935814E+02  0.7819040E+02
 12959  0.9391834-311  0.7226369E+02  0.8087925E+02  0.7504652E+02
 12979  0.9391834-311  0.8801242E+02  0.8580548E+02  0.7778238E+02
 12999  0.9391834-311  0.7912954E+02  0.9291262E+02  0.8266784E+02
 13019  0.9391834-311  0.8413945E+02  0.7856429E+02  0.7738560E+02
 13039  0.9391834-311  0.7539777E+02  0.7911079E+02  0.8428808E+02
 13059  0.9391834-311  0.7548771E+02  0.8839495E+02  0.9646606E+02
 13079  0.9391834-311  0.8647751E+02  0.8033734E+02  0.9015037E+02
 13099  0.9391834-311  0.8010196E+02  0.7770362E+02  0.8309357E+02
 13119  0.9391834-311  0.8553265E+02  0.8033095E+02  0.7340699E+02
 13139  0.9391834-311  0.8643467E+02  0.6886500E+02  0.6874787E+02
 13159  0.9391834-311  0.8597342E+02  0.7207733E+02  0.7697658E+02
 13179  0.9391834-311  0.8210699E+02  0.7803650E+02  0.7385842E+02
 13199  0.9391834-311  0.8392397E+02  0.7162254E+02  0.7217473E+02
 13219  0.9391834-311  0.8180801E+02  0.7069657E+02  0.7789248E+02
 13239  0.9391834-311  0.7404032E+02  0.6949464E+02  0.6929181E+02
 13259  0.9391834-311  0.8707992E+02  0.7148839E+02  0.7220928E+02
 13279  0.9391834-311  0.8202226E+02  0.7613821E+02  0.8138874E+02
 13299  0.9391834-311  0.8291556E+02  0.6748091E+02  0.6650873E+02
 13319  0.9391834-311  0.9297401E+02  0.6713468E+02  0.6501973E+02
 13339  0.9391834-311  0.8404643E+02  0.8075770E+02  0.8364880E+02
 13359  0.9391834-311  0.8355448E+02  0.8654441E+02  0.8189026E+02
 13379  0.9391834-311  0.7667303E+02  0.8304892E+02  0.7490854E+02
 13399  0.9391834-311  0.7609020E+02  0.8300312E+02  0.7388599E+02
 13419  0.9391834-311  0.7204399E+02  0.8926107E+02  0.6574933E+02
 13439  0.9391834-311  0.7891757E+02  0.9325402E+02  0.6158798E+02
 13459  0.9391834-311  0.7712644E+02  0.8493209E+02  0.7195707E+02
 13479  0.9391834-311  0.8679115E+02  0.7487233E+02  0.8060432E+02
 13499  0.9391834-311  0.8752661E+02  0.8552257E+02  0.7766441E+02
 13519  0.9391834-311  0.8571050E+02  0.8165345E+02  0.7051121E+02
 13539  0.9391834-311  0.8059651E+02  0.7011564E+02  0.6987145E+02
 13559  0.9391834-311  0.9506296E+02  0.8290967E+02  0.8514808E+02
 13579  0.9391834-311  0.8220651E+02  0.7835494E+02  0.8682461E+02
 13599  0.9391834-311  0.8651117E+02  0.7183342E+02  0.7283984E+02
 13619  0.9391834-311  0.8909769E+02  0.8029828E+02  0.7603855E+02
 13639  0.9391834-311  0.8830361E+02  0.7213006E+02  0.9075317E+02
 13659  0.9391834-311  0.8734629E+02  0.7563845E+02  0.8481141E+02
 13679  0.9391834-311  0.8731304E+02  0.8806240E+02  0.6720395E+02
 13699  0.9391834-311  0.7710022E+02  0.8604261E+02  0.7109236E+02
 13719  0.9391834-311  0.8160642E+02  0.8237427E+02  0.7759220E+02
 13739  0.9391834-311  0.8213888E+02  0.7800382E+02  0.7725349E+02
 13759  0.9391834-311  0.6637061E+02  0.8165933E+02  0.8070951E+02
 13779  0.9391834-311  0.7194618E+02  0.9105077E+02  0.7475043E+02
 13799  0.9391834-311  0.7797985E+02  0.8860649E+02  0.7248094E+02
 13819  0.9391834-311  0.7923006E+02  0.8664668E+02  0.8686230E+02
 13839  0.9391834-311  0.6323429E+02  0.8790202E+02  0.9026479E+02
 13859  0.9391834-311  0.8400512E+02  0.8189863E+02  0.7304390E+02
 13879  0.9391834-311  0.9217936E+02  0.8118118E+02  0.7113001E+02
 13899  0.9391834-311  0.8082620E+02  0.9359514E+02  0.9022971E+02
 13919  0.9391834-311  0.7071668E+02  0.8629795E+02  0.9268742E+02
 13939  0.9391834-311  0.9383084E+02  0.7683132E+02  0.7952866E+02
 13959  0.9391834-311  0.7640520E+02  0.8402092E+02  0.7931511E+02
 13979  0.9391834-311  0.8361391E+02  0.9196854E+02  0.8416907E+02
 13999  0.9391834-311  0.7263165E+02  0.7715619E+02  0.8427272E+02
 14019  0.9391834-311  0.8137576E+02  0.6704440E+02  0.8728961E+02
 14039  0.9391834-311  0.7714945E+02  0.7908055E+02  0.8248296E+02
 14059  0.9391834-311  0.7426400E+02  0.7859361E+02  0.7443038E+02
 14079  0.9391834-311  0.6435844E+02  0.7192280E+02  0.8035219E+02
 14099  0.9391834-311  0.6723384E+02  0.7274197E+02  0.8156764E+02
 14119  0.9391834-311  0.7749084E+02  0.7388667E+02  0.7667739E+02
 14139  0.9391834-311  0.6891469E+02  0.7244640E+02  0.7037464E+02
 14159  0.9391834-311  0.7709093E+02  0.6939284E+02  0.6507780E+02
 14179  0.9391834-311  0.8843834E+02  0.7465404E+02  0.7052949E+02
 14199  0.9391834-311  0.6261798E+02  0.7040210E+02  0.7970961E+02
 14219  0.9391834-311  0.7136246E+02  0.6598614E+02  0.7455917E+02
 14239  0.9391834-311  0.9449498E+02  0.8029205E+02  0.6412070E+02
 14259  0.9391834-311  0.8834187E+02  0.8134299E+02  0.6582105E+02
 14279  0.9391834-311  0.7152330E+02  0.6770539E+02  0.7646020E+02
 14299  0.9391834-311  0.8591633E+02  0.7542458E+02  0.7665515E+02
 14319  0.9391834-311  0.8384059E+02  0.8310972E+02  0.6867265E+02
 14339  0.9391834-311  0.6854998E+02  0.7772311E+02  0.7698081E+02
 14359  0.9391834-311  0.7386733E+02  0.8306601E+02  0.7871277E+02
 14379  0.9391834-311  0.7856969E+02  0.8199630E+02  0.6767267E+02
 14399  0.9391834-311  0.8285025E+02  0.7447337E+02  0.8001011E+02
 14419  0.9391834-311  0.7103131E+02  0.8108675E+02  0.8807089E+02
 14439  0.9391834-311  0.8203387E+02  0.8174306E+02  0.7781807E+02
 14459  0.9391834-311  0.7464954E+02  0.7689059E+02  0.7588447E+02
 14479  0.9391834-311  0.7906656E+02  0.8112528E+02  0.7926497E+02
 14499  0.9391834-311  0.8217651E+02  0.7531113E+02  0.8072875E+02
 14519  0.9391834-311  0.8775412E+02  0.8313569E+02  0.8215603E+02
 14539  0.9391834-311  0.7106239E+02  0.9300225E+02  0.7474774E+02
 14559  0.9391834-311  0.6315344E+02  0.8244573E+02  0.7659160E+02
 14579  0.9391834-311  0.7463985E+02  0.8603289E+02  0.8872986E+02
 14599  0.9391834-311  0.7831497E+02  0.9433974E+02  0.8902123E+02
 14619  0.9391834-311  0.7624453E+02  0.7971995E+02  0.8510849E+02
 14639  0.9391834-311  0.7854739E+02  0.8389824E+02  0.7792660E+02
 14659  0.9391834-311  0.7252902E+02  0.8882249E+02  0.7622164E+02
 14679  0.9391834-311  0.7036288E+02  0.7290736E+02  0.8977317E+02
 14699  0.9391834-311  0.7637796E+02  0.8406801E+02  0.9365621E+02
 14719  0.9391834-311  0.7371954E+02  0.9498552E+02  0.7927349E+02
 14739  0.9391834-311  0.7553894E+02  0.7970374E+02  0.7477357E+02
 14759  0.9391834-311  0.8772008E+02  0.7368751E+02  0.8320763E+02
 14779  0.9391834-311  0.8147588E+02  0.7522811E+02  0.9451087E+02
 14799  0.9391834-311  0.7461069E+02  0.8418555E+02  0.9510385E+02
 14819  0.9391834-311  0.8519195E+02  0.8086691E+02  0.7400499E+02
 14839  0.9391834-311  0.8854045E+02  0.6303536E+02  0.7578350E+02
 14859  0.9391834-311  0.8262077E+02  0.7484227E+02  0.9653235E+02
 14879  0.9391834-311  0.7981630E+02  0.8169945E+02  0.8924415E+02
 14899  0.9391834-311  0.8837535E+02  0.6254470E+02  0.8287918E+02
 14919  0.9391834-311  0.9248267E+02  0.7043175E+02  0.8913212E+02
 14939  0.9391834-311  0.8360288E+02  0.8391886E+02  0.8798869E+02
 14959  0.9391834-311  0.8284610E+02  0.6762666E+02  0.8818341E+02
 14979  0.9391834-311  0.8550803E+02  0.7083773E+02  0.8249078E+02
 14999  0.9391834-311  0.9422632E+02  0.7511488E+02  0.7809510E+02
 15019  0.9391834-311  0.8831495E+02  0.6858498E+02  0.9041625E+02
 15039  0.9391834-311  0.8005956E+02  0.7836002E+02  0.9223936E+02
 15059  0.9391834-311  0.7265340E+02  0.7645483E+02  0.7380743E+02
 15079  0.9391834-311  0.8115833E+02  0.6933540E+02  0.7065084E+02
 15099  0.9391834-311  0.8520802E+02  0.7276241E+02  0.8267726E+02
 15119  0.9391834-311  0.9159789E+02  0.7434914E+02  0.9152330E+02
 15139  0.9391834-311  0.7460723E+02  0.7423131E+02  0.8233447E+02
 15159  0.9391834-311  0.7735412E+02  0.6864064E+02  0.7093998E+02
 15179  0.9391834-311  0.7766483E+02  0.7655279E+02  0.7806622E+02
 15199  0.9391834-311  0.8669168E+02  0.8419319E+02  0.7519589E+02
 15219  0.9391834-311  0.7937857E+02  0.6885051E+02  0.7296724E+02
 15239  0.9391834-311  0.8391538E+02  0.6279072E+02  0.8775644E+02
 15259  0.9391834-311  0.7759777E+02  0.7532740E+02  0.7771157E+02
 15279  0.9391834-311  0.7116306E+02  0.8217787E+02  0.6848619E+02
 15299  0.9391834-311  0.8064986E+02  0.7240123E+02  0.8284389E+02
 15319  0.9391834-311  0.8167472E+02  0.6618515E+02  0.8723101E+02
 15339  0.9391834-311  0.7822269E+02  0.7184082E+02  0.7979353E+02
 15359  0.9391834-311  0.7670124E+02  0.7706024E+02  0.7750306E+02
 15379  0.9391834-311  0.7709758E+02  0.7725011E+02  0.7942091E+02
 15399  0.9391834-311  0.8289561E+02  0.8602533E+02  0.8087146E+02
 15419  0.9391834-311  0.8393176E+02  0.8610769E+02  0.7970930E+02
 15439  0.9391834-311  0.7136160E+02  0.7694261E+02  0.7837133E+02
 15459  0.9391834-311  0.8319139E+02  0.7502443E+02  0.7521918E+02
 15479  0.9391834-311  0.8386276E+02  0.7886345E+02  0.7604054E+02
 15499  0.9391834-311  0.7621667E+02  0.9028273E+02  0.7993742E+02
 15519  0.9391834-311  0.7396833E+02  0.8129102E+02  0.8033064E+02
 15539  0.9391834-311  0.8092521E+02  0.6888283E+02  0.8273153E+02
 15559  0.9391834-311  0.7790517E+02  0.8497132E+02  0.8474829E+02
 15579  0.9391834-311  0.7017661E+02  0.9474925E+02  0.8107906E+02
 15599  0.9391834-311  0.7181252E+02  0.7975015E+02  0.8608479E+02
 15619  0.9391834-311  0.8230551E+02  0.7295411E+02  0.9263496E+02
 15639  0.9391834-311  0.7013549E+02  0.8755266E+02  0.7974977E+02
 15659  0.9391834-311  0.7448098E+02  0.9013002E+02  0.8071409E+02
 15679  0.9391834-311  0.7226811E+02  0.7938463E+02  0.9135347E+02
 15699  0.9391834-311  0.7965462E+02  0.7833856E+02  0.7949224E+02
 15719  0.9391834-311  0.8452602E+02  0.8956248E+02  0.7498189E+02
 15739  0.9391834-311  0.7614653E+02  0.7922210E+02  0.8348547E+02
 15759  0.9391834-311  0.6968020E+02  0.6578143E+02  0.8130539E+02
 15779  0.9391834-311  0.7781121E+02  0.7715642E+02  0.8631100E+02
 15799  0.9391834-311  0.8474169E+02  0.7674830E+02  0.8223163E+02
 15819  0.9391834-311  0.8842457E+02  0.7174360E+02  0.7422999E+02
 15839  0.9391834-311  0.9190670E+02  0.7556371E+02  0.8677997E+02
 15859  0.9391834-311  0.8361047E+02  0.7192154E+02  0.8419952E+02
 15879  0.9391834-311  0.9117166E+02  0.7315824E+02  0.6829180E+02
 15899  0.9391834-311  0.8719196E+02  0.8255731E+02  0.7748740E+02
 15919  0.9391834-311  0.7796775E+02  0.8066184E+02  0.7813850E+02
 15939  0.9391834-311  0.8490464E+02  0.7865185E+02  0.6651529E+02
 15959  0.9391834-311  0.7876575E+02  0.8523545E+02  0.6906329E+02
 15979  0.9391834-311  0.9199986E+02  0.7745893E+02  0.7308856E+02
 15999  0.9391834-311  0.8067484E+02  0.7737178E+02  0.7541692E+02
 16019  0.9391834-311  0.8344749E+02  0.9173707E+02  0.7435304E+02
 16039  0.9391834-311  0.8658874E+02  0.9197203E+02  0.6665575E+02
 16059  0.9391834-311  0.9898622E+02  0.8743837E+02  0.7359173E+02
 16079  0.9391834-311  0.8327564E+02  0.8484836E+02  0.8312891E+02
 16099  0.9391834-311  0.6845913E+02  0.9671659E+02  0.7329288E+02
 16119  0.9391834-311  0.7752729E+02  0.1081542E+03  0.7290613E+02
 16139  0.9391834-311  0.7432306E+02  0.1008350E+03  0.7652623E+02
 16159  0.9391834-311  0.7660429E+02  0.9494951E+02  0.6775659E+02
 16179  0.9391834-311  0.7874890E+02  0.9860244E+02  0.6200357E+02
 16199  0.9391834-311  0.9440532E+02  0.9484009E+02  0.6868512E+02
 16219  0.9391834-311  0.8311990E+02  0.9105086E+02  0.7393721E+02
 16239  0.9391834-311  0.8618286E+02  0.9377666E+02  0.6986317E+02
 16259  0.9391834-311  0.9577636E+02  0.8828438E+02  0.6793460E+02
 16279  0.9391834-311  0.9624544E+02  0.7635131E+02  0.8006926E+02
 16299  0.9391834-311  0.9138717E+02  0.8144736E+02  0.8103476E+02
 16319  0.9391834-311  0.9493256E+02  0.8448476E+02  0.6961175E+02
 16339  0.9391834-311  0.8652303E+02  0.7378698E+02  0.7495905E+02
 16359  0.9391834-311  0.8516824E+02  0.7161268E+02  0.8627038E+02
 16379  0.9391834-311  0.7938882E+02  0.8238643E+02  0.8080223E+02
 16399  0.9391834-311  0.6652943E+02  0.8672766E+02  0.7132760E+02
 16419  0.9391834-311  0.7701913E+02  0.7977035E+02  0.8226283E+02
 16439  0.9391834-311  0.8906955E+02  0.6843425E+02  0.8542351E+02
 16459  0.9391834-311  0.6945332E+02  0.8229787E+02  0.7308495E+02
 16479  0.9391834-311  0.7355421E+02  0.9981876E+02  0.7336334E+02
 16499  0.9391834-311  0.9149256E+02  0.8046188E+02  0.7507509E+02
 16519  0.9391834-311  0.7462177E+02  0.6009341E+02  0.7400753E+02
 16539  0.9391834-311  0.9001616E+02  0.7713620E+02  0.7184680E+02
 16559  0.9391834-311  0.7992194E+02  0.9112866E+02  0.6980517E+02
 16579  0.9391834-311  0.7384571E+02  0.7501207E+02  0.7872635E+02
 16599  0.9391834-311  0.8969054E+02  0.6290893E+02  0.8634029E+02
 16619  0.9391834-311  0.8636517E+02  0.6360293E+02  0.7740075E+02
 16639  0.9391834-311  0.8395389E+02  0.6839758E+02  0.7899285E+02
 16659  0.9391834-311  0.7411885E+02  0.7392177E+02  0.8926613E+02
 16679  0.9391834-311  0.7409770E+02  0.7001926E+02  0.8516095E+02
 16699  0.9391834-311  0.7558215E+02  0.6991542E+02  0.8518825E+02
 16719  0.9391834-311  0.7505731E+02  0.8006269E+02  0.9077775E+02
 16739  0.9391834-311  0.6964584E+02  0.7617140E+02  0.9157604E+02
 16759  0.9391834-311  0.7662242E+02  0.6825811E+02  0.8785020E+02
 16779  0.9391834-311  0.7277595E+02  0.7380758E+02  0.7465891E+02
 16799  0.9391834-311  0.7666486E+02  0.7565536E+02  0.6919018E+02
 16819  0.9391834-311  0.7046298E+02  0.6803888E+02  0.8363374E+02
 16839  0.9391834-311  0.7407064E+02  0.6707785E+02  0.8584340E+02
 16859  0.9391834-311  0.7430192E+02  0.6846178E+02  0.8420268E+02
 16879  0.9391834-311  0.8091797E+02  0.6816756E+02  0.8484422E+02
 16899  0.9391834-311  0.7696372E+02  0.6484699E+02  0.7466974E+02
 16919  0.9391834-311  0.8099860E+02  0.6950420E+02  0.8611644E+02
 16939  0.9391834-311  0.7748102E+02  0.7298110E+02  0.9757666E+02
 16959  0.9391834-311  0.8261278E+02  0.7070751E+02  0.8127862E+02
 16979  0.9391834-311  0.7715725E+02  0.6966701E+02  0.7225294E+02
 16999  0.9391834-311  0.8126044E+02  0.7935654E+02  0.8315240E+02
 17019  0.9391834-311  0.8177123E+02  0.8367195E+02  0.8415509E+02
 17039  0.9391834-311  0.7562837E+02  0.8052315E+02  0.7504004E+02
 17059  0.9391834-311  0.8213788E+02  0.8154821E+02  0.7541626E+02
 17079  0.9391834-311  0.9663354E+02  0.9078202E+02  0.7784324E+02
 17099  0.9391834-311  0.8563849E+02  0.8847180E+02  0.7757261E+02
 17119  0.9391834-311  0.7804440E+02  0.8265941E+02  0.7638786E+02
 17139  0.9391834-311  0.7876519E+02  0.7582902E+02  0.8174397E+02
 17159  0.9391834-311  0.7332691E+02  0.7418492E+02  0.8594416E+02
 17179  0.9391834-311  0.7922524E+02  0.8528922E+02  0.8329779E+02
 17199  0.9391834-311  0.7809534E+02  0.8661789E+02  0.8555905E+02
 17219  0.9391834-311  0.7637275E+02  0.7610731E+02  0.8856790E+02
 17239  0.9391834-311  0.7843481E+02  0.7490015E+02  0.9092167E+02
