 10099 -0.2742829E-15 -0.2747172E-15  0.4343358E-18
 10119 -0.2742830E-15 -0.2747136E-15  0.4306034E-18
 10139 -0.2742840E-15 -0.2747506E-15  0.4665748E-18
 10159 -0.2742992E-15 -0.2747640E-15  0.4648456E-18
 10179 -0.2742780E-15 -0.2747177E-15  0.4397562E-18
 10199 -0.2742641E-15 -0.2747245E-15  0.4603953E-18
 10219 -0.2742855E-15 -0.2747697E-15  0.4842481E-18
 10239 -0.2742842E-15 -0.2747584E-15  0.4742724E-18
 10259 -0.2742971E-15 -0.2747746E-15  0.4774963E-18
 10279 -0.2743231E-15 -0.2747780E-15  0.4549342E-18
 10299 -0.2743045E-15 -0.2747562E-15  0.4517006E-18
 10319 -0.2742921E-15 -0.2747692E-15  0.4771465E-18
 10339 -0.2743071E-15 -0.2747476E-15  0.4405335E-18
 10359 -0.2743087E-15 -0.2747549E-15  0.4461450E-18
 10379 -0.2743339E-15 -0.2747679E-15  0.4340245E-18
 10399 -0.2743368E-15 -0.2747977E-15  0.4608721E-18
 10419 -0.2743315E-15 -0.2748257E-15  0.4941967E-18
 10439 -0.2743255E-15 -0.2748054E-15  0.4798252E-18
 10459 -0.2743299E-15 -0.2747647E-15  0.4347643E-18
 10479 -0.2743227E-15 -0.2747485E-15  0.4258025E-18
 10499 -0.2743099E-15 -0.2747742E-15  0.4643659E-18
 10519 -0.2743077E-15 -0.2747854E-15  0.4776896E-18
 10539 -0.2743016E-15 -0.2747687E-15  0.4671030E-18
 10559 -0.2743060E-15 -0.2747657E-15  0.4596644E-18
 10579 -0.2743258E-15 -0.2747817E-15  0.4559151E-18
 10599 -0.2743304E-15 -0.2747517E-15  0.4213132E-18
 10619 -0.2743259E-15 -0.2747634E-15  0.4374730E-18
 10639 -0.2743522E-15 -0.2747922E-15  0.4400947E-18
 10659 -0.2743576E-15 -0.2747776E-15  0.4200528E-18
 10679 -0.2743511E-15 -0.2747654E-15  0.4143513E-18
 10699 -0.2743460E-15 -0.2747790E-15  0.4329972E-18
 10719 -0.2743333E-15 -0.2747679E-15  0.4345779E-18
 10739 -0.2743174E-15 -0.2747495E-15  0.4321619E-18
 10759 -0.2743024E-15 -0.2747600E-15  0.4575795E-18
 10779 -0.2742934E-15 -0.2747356E-15  0.4421592E-18
 10799 -0.2743029E-15 -0.2747269E-15  0.4239651E-18
 10819 -0.2743046E-15 -0.2747711E-15  0.4665121E-18
 10839 -0.2743083E-15 -0.2747674E-15  0.4590895E-18
 10859 -0.2743190E-15 -0.2747696E-15  0.4506586E-18
 10879 -0.2743458E-15 -0.2747989E-15  0.4530927E-18
 10899 -0.2743562E-15 -0.2747985E-15  0.4423137E-18
 10919 -0.2743592E-15 -0.2748001E-15  0.4409262E-18
 10939 -0.2743506E-15 -0.2747994E-15  0.4487790E-18
 10959 -0.2743316E-15 -0.2747528E-15  0.4212630E-18
 10979 -0.2743240E-15 -0.2747753E-15  0.4513583E-18
 10999 -0.2743030E-15 -0.2747978E-15  0.4947828E-18
 11019 -0.2743049E-15 -0.2747573E-15  0.4523772E-18
 11039 -0.2742949E-15 -0.2747608E-15  0.4658269E-18
 11059 -0.2742730E-15 -0.2747604E-15  0.4873667E-18
 11079 -0.2742470E-15 -0.2747051E-15  0.4581102E-18
 11099 -0.2742531E-15 -0.2747383E-15  0.4851598E-18
 11119 -0.2742630E-15 -0.2747579E-15  0.4949154E-18
 11139 -0.2742701E-15 -0.2747366E-15  0.4665265E-18
 11159 -0.2742832E-15 -0.2747472E-15  0.4639596E-18
 11179 -0.2742920E-15 -0.2747767E-15  0.4846905E-18
 11199 -0.2742916E-15 -0.2747665E-15  0.4748909E-18
 11219 -0.2742918E-15 -0.2747458E-15  0.4539781E-18
 11239 -0.2742737E-15 -0.2747498E-15  0.4761669E-18
 11259 -0.2742603E-15 -0.2747157E-15  0.4553765E-18
 11279 -0.2742709E-15 -0.2747267E-15  0.4557587E-18
 11299 -0.2742715E-15 -0.2747418E-15  0.4703171E-18
 11319 -0.2742548E-15 -0.2747432E-15  0.4884032E-18
 11339 -0.2742799E-15 -0.2747437E-15  0.4637428E-18
 11359 -0.2742919E-15 -0.2747342E-15  0.4422489E-18
 11379 -0.2742795E-15 -0.2747461E-15  0.4666202E-18
 11399 -0.2742857E-15 -0.2747253E-15  0.4395960E-18
 11419 -0.2742966E-15 -0.2747338E-15  0.4371846E-18
 11439 -0.2743215E-15 -0.2747876E-15  0.4660735E-18
 11459 -0.2743119E-15 -0.2748198E-15  0.5079430E-18
 11479 -0.2743315E-15 -0.2747917E-15  0.4601565E-18
 11499 -0.2743144E-15 -0.2747642E-15  0.4498233E-18
 11519 -0.2742714E-15 -0.2747405E-15  0.4690524E-18
 11539 -0.2742912E-15 -0.2747512E-15  0.4599980E-18
 11559 -0.2743157E-15 -0.2747802E-15  0.4645493E-18
 11579 -0.2743127E-15 -0.2747973E-15  0.4845249E-18
 11599 -0.2743202E-15 -0.2747992E-15  0.4789942E-18
 11619 -0.2743207E-15 -0.2747995E-15  0.4787718E-18
 11639 -0.2743109E-15 -0.2747903E-15  0.4793654E-18
 11659 -0.2742804E-15 -0.2747538E-15  0.4733673E-18
 11679 -0.2742747E-15 -0.2747258E-15  0.4511310E-18
 11699 -0.2742899E-15 -0.2747726E-15  0.4827053E-18
 11719 -0.2743063E-15 -0.2747849E-15  0.4786628E-18
 11739 -0.2742877E-15 -0.2747570E-15  0.4693016E-18
 11759 -0.2742658E-15 -0.2747509E-15  0.4851024E-18
 11779 -0.2742562E-15 -0.2747155E-15  0.4592959E-18
 11799 -0.2742510E-15 -0.2746964E-15  0.4454404E-18
 11819 -0.2742454E-15 -0.2747309E-15  0.4854557E-18
 11839 -0.2742560E-15 -0.2747255E-15  0.4694940E-18
 11859 -0.2742484E-15 -0.2747004E-15  0.4520418E-18
 11879 -0.2742375E-15 -0.2747253E-15  0.4877899E-18
 11899 -0.2742320E-15 -0.2747309E-15  0.4988902E-18
 11919 -0.2742447E-15 -0.2747171E-15  0.4723846E-18
 11939 -0.2742783E-15 -0.2747210E-15  0.4426962E-18
 11959 -0.2742522E-15 -0.2747212E-15  0.4690046E-18
 11979 -0.2742593E-15 -0.2747066E-15  0.4472598E-18
 11999 -0.2742644E-15 -0.2747337E-15  0.4693438E-18
 12019 -0.2742836E-15 -0.2747578E-15  0.4742414E-18
